tv,season,episode_number,title,airdate,rating,total_votes,episode_desc,encoded_title,show_desc
Naruto: Shippûden,1,136,Mangekyô Sharingan no hikari to yami,"Nov 19, 2009",8.1,795,"Following their fierce genjutsu battle with the Sharingan, Itachi explains the secret behind the most powerful ocular jutsu, the Mangekyo Sharingan, and the history of the Uchiha clan...",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,137,Amaterasu,"Nov 26, 2009",8.3,955,"Sasuke loses his left eye to Itachi, but it turns out to be a genjutsu created by the Mangekyo Sharingan. Breaking free of the Tsukuyomi by force, Sasuke makes a furious comeback against the injured Itachi.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,138,Shûen,"Dec 3, 2009",8.5,1500,"At the climax of the battle, both Itachi and Sasuke run out of chakra. However, Sasuke reveals that his actions up until now were only a preparation for his final jutsu.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,139,Tobi no nazo,"Dec 10, 2009",8.3,517,"Naruto and his comrades find themselves held up by Tobi, whose strange jutsu is more than just a simple genjutsu.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,140,In'nen,"Dec 17, 2009",8.1,787,"In the Akatsuki hideout Sasuke comes face to face with Madara. Announcing himself as Itachi's accomplice from that fateful night, Madara goes on to tell Sasuke the truth about Itachi that he could never have known.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,141,Shinjitsu,"Dec 24, 2009",8.3,906,"The Uchiha clan was plotting a coup d'etat. The story as told by Madara leaves Sasuke at a loss for words. Because of his gifted talent, Itachi was forced to suffer, torn between his loyalties to the Leaf Village and the Uchiha clan.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,142,Unraikyô no tatakai,"Jan 7, 2010",7.9,346,"Flame from the Amaterasu still remains on the battlefield as Naruto and his teammates continue to search for Sasuke. But despite the search team's best efforts, they cannot find any trace of him.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,143,"""Hachibi"" tai ""Sasuke""","Jan 14, 2010",8.5,496,"The Taka split up with the Akatsuki to hunt down the remaining Tailed Beast. At the Land of Lightning they go up against Killer Bee, whose attack utilizing Lightning Style and seven blades proves to be more than a match for them.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,144,Fûraibô,"Jan 21, 2010",6.2,248,"The Leaf ninja fail to capture Itachi and also lose track of Sasuke. Calling off their pursuit, the team is heading back to the village when an urgent assignment from Lady Tsunade comes in. The mission stems from a treaty between the Third Hokage and the En no Gyoja of the Tsuchigumo Clan...",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,145,Kinjutsu no keishôsha,"Jan 28, 2010",6.2,241,"Naruto and his teammates are assigned to escort Hotaru, En no Gyoja's granddaughter, to the Tsuchigumo Clan's village located in the mountains. But Hotaru's mind is still attached to Utakata, who left after Naruto's arrival...",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,146,Keishôsha no omoi,"Feb 4, 2010",6.3,235,"Having arrived at the village, Hotaru parts with Naruto and his team. But the Magaki Troops are one step ahead and threaten Hotaru to hand over the forbidden jutsu. Utakata appears, and Shiranami recognizes him as a bounty listed in the Hidden Mist's bingo book...",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,147,Nukenin no kako,"Feb 11, 2010",6.3,237,"Yamato and Sai recognize their opponents as trackers from the Hidden Mist Village, but Naruto attacks without questioning. The Hidden Mist demands Utakata be handed over to them in exchange for Hotaru.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,148,Yami no kôkeisha,"Feb 18, 2010",6.2,234,"Hotaru is brought back to the fort in Mount Katsuragi. Naruto, outraged to learn the forbidden jutsu was embedded inside Hotaru, demands an explanation from Tonbei. But it was none other than Hotaru herself who wished for this.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,149,Betsuri,"Feb 25, 2010",6.4,232,"Believing Shiranami's story, Hotaru writes a parting letter addressed to Utakata and leaves Mount Katsuragi. Meanwhile Naruto, still searching for Shiranami, falls into the Magaki Troops' trap but manages to escape thanks to help from Utakata.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,150,Kinjutsu hatsudô,"Mar 4, 2010",6.4,237,"Naruto and Utakata successfully enter the Tsuchigumo village thanks to help from Sakura, Sai, and Yamato. Utakata senses the chakra filling the atmosphere and terrain behaving oddly, and together with Naruto, they enter the cave where the anomaly is originating.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,151,Shitei,"Mar 11, 2010",6.5,245,Naruto has a strange nightmare several days after their failure to bring Sasuke home. Even after he awakens wisps of the dream keep haunting him.,tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,152,Hihô,"Mar 25, 2010",8.2,371,"Returning from the mission, Naruto recollects his strange encounter with Itachi. What did the now deceased Itachi wish to tell him? As Naruto ponders this, Kakashi makes an abrupt visit.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,153,Shi no kage o ote,"Mar 25, 2010",8.5,427,"Naruto wanders the streets of the Leaf Village, grief stricken over the death of Jiraiya. Unable to overcome his feeling of loss, Naruto traces back through his memories of Jiraiya. What can help the heartbroken Naruto get back on his feet?",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,154,Angô kaidoku,"Apr 8, 2010",7.9,353,"Naruto and his friends successfully decipher the code Jiraiya left behind with the help of some information Naruto has. The crew immediately calls Fukasaku over, but the message is not enough to solve the mystery of Pain.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,155,Daiichi no kadai,"Apr 8, 2010",7.9,354,"At Mount Myoboku, Naruto begins his Sage Jutsu training under Fukasaku. The first challenge is ""Don't move."" Fukasaku explains that an extensive amount of time is necessary in order to take in nature energy.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,156,Shi o koeru toki,"Apr 15, 2010",7.8,351,"Naruto continues his Sage training at Mount Myoboku, but with very slow progress. Fukasaku runs out of patience and suggests they move on to the next training...",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,157,Konoha shûgeki!,"Apr 22, 2010",8.1,373,"Shikamaru and the others wait for the information Jiraiya brought back to be analyzed. The Hidden Leaf ninja continue their data analysis, when disaster strikes the village",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,158,Shinjiru chikara,"Apr 29, 2010",8.4,406,"The Leaf Village is under heavy attack from Pain and Konan. Hearing the Akatsuki attack, Tsunade attempts to contact Fukasaku...",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,159,Pain vs. Kakashi,"May 6, 2010",8.4,989,"In one area of the village, Kakashi enters battle against Tendo Pain, but he can't keep up with Tendo's mysterious attacks. Shurado joins the fight, and Kakashi struggles with the two-on-one disadvantage.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,160,Pain no nazo,"May 13, 2010",8.4,412,"The Leaf Village is under heavy attack from the Akatsuki. Underneath the village Danzo takes action to achieve his ambition. Meanwhile, searching through the Rain ninja's mind, Inoichi Yamanaka is about to stumble upon valuable information.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,161,"Sei wa Sarutobi, na wa Konohamaru!","May 20, 2010",8.5,450,Konohamaru Sarutobi fights Naraka Pain.,tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,162,Sekai ni itami o,"May 27, 2010",8.3,883,"Tsunade comes face to face with Tendo Pain on the rooftop of the Hokage mansion. When Pain demands the Nine Tails be handed over, Tsunade refuses.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,163,Bakuhatsu! Sen'nin modô,"Jun 3, 2010",8.3,886,"Sensing danger at hand, Naruto, along with Fukasaku, rushes back to the Leaf Village from Mount Myoboku. But what they see is the remains of the Leaf Village, leveled beyond recognition.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,164,Pinchi! Kieta sen'nin môdo,"Jun 10, 2010",8.4,1300,"Naruto hits Pain with his Sage Jutsu-perfected Wind Style Rasen Shuriken. Although he succeeds in defeating Ningendo, the remaining Pain quickly confronts him.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,165,Kyûbi hokaku kanryô,"Jun 17, 2010",8.5,1100,"Gamabunta and the other toads are defeated while Naruto is captured by Pain. Naruto attempts to fight back with Sage Jutsu, but Gakido sucks out his chakra, forcing him to go out of Sage Mode. Fukasaku and Shima prepare to activate genjutsu, the same one they used to assist Jiraiya, this time to break the Rinnegan's link. Meanwhile, to not let Shizune's death be in va... Read all",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,166,Kokuhaku,"Jun 24, 2010",8.5,1400,"Fukasaku and Shima fall in battle, leaving Naruto open to be captured by Tendo Pain. Just when all is thought to be lost, Hinata, who was following the battle with her Byakugan, steps in to face Pain.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,167,Chibaku Tensei,"Jul 1, 2010",8.6,1600,Naruto loses himself after seeing Hinata taken out right before his eyes. His anger triggers the Nine Tails' chakra to go out of control.,tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,168,Yondaime Hokage,"Jul 15, 2010",8.5,1500,"Naruto meets Minato Namikaze, the Fourth Hokage, inside his inner world.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,169,Futari no deshi,"Jul 22, 2010",8.5,478,"By chance, Naruto and Sora get Asuma to coach them. Under the guidance of Asuma's iron fist, they immerse themselves in training with Wind Chakra.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,170,Daibôken! Yondaime no isan o sagase - Zenpen,"Jul 29, 2010",6.1,247,"The story goes back to right before the start of the final rounds of the Chunin Exam. As Naruto trains in preparation for his upcoming match, he hears Jiraiya speak of ""the Fourth Hokage's legacy.""",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,171,Daibôken! Yondaime no isan o sagase - Kôhen,"Jul 29, 2010",6.1,245,Naruto and the others take on the oncoming challenges in order to find the secret technique and break the previous record set by the Fourth Hokage. But Naruto's impulsive action leads the group into various troubles.,tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,172,Deai,"Aug 5, 2010",8.0,369,"Naruto comes face to face with Nagato and Konan. Naruto, wanting to confront the problem of their hate-filled ninja world, asks to hear Nagato's side of the story before coming up with an answer.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,173,Pein tanjô,"Aug 12, 2010",8.6,461,"To fulfill their dream, Nagato, Yahiko, and Konan walk through the war zone in search of Jiraiya, hoping to learn ninjutsu from him. After completing their training, the three form an organization with Yahiko as its leader.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,174,Uzumaki Naruto monogatari,"Aug 19, 2010",8.1,543,"Naruto remains silent after learning of Nagato's painful past. Nagato claims true peace cannot exist in this cursed world, dismissing Jiraiya's ideal as nothing more than wishful thinking.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,175,Konoha no eiyû,"Aug 26, 2010",8.5,1200,"Nagato, having decided to believe in Naruto's word, performs his last forbidden jutsu: Gedo Art Rinne Rebirth.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,176,Kako-hen ~Konoha no kiseki~ Shinmai kyôshi Iruka,"Sep 2, 2010",6.9,250,"The Leaf Village is left in ruins in the wake of Pain's assault on the village. While cleaning through the remains of Ninja Academy, Iruka finds an old pillar and recognizes it as a memoir from Naruto's early years at the academy.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,177,Kako-hen ~Konoha no kiseki~ Iruka no shiren,"Sep 9, 2010",6.8,239,"Naruto spends his days competing with Sasuke, the academy's star student, only to screw up and be the laughingstock of the class. Due to the childhood trauma of losing his parents to the Nine-Tailed Fox, Iruka finds it difficult to interact with Naruto as his student.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,178,Kako-hen ~Konoha no kiseki~ Iruka no ketsui,"Sep 16, 2010",6.8,240,"Naruto takes up his classmates' dare to venture into the forest and retrieve an item from dead enemy ninja, unaware that the forest is dangerous.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,179,Kako-hen ~Konoha no kiseki~ Tantô Jônin Hatake Kakashi,"Sep 30, 2010",6.7,242,"An emergency council is held before the Feudal Lord of the Land of Fire. The topic is to discuss plans to rebuild the Leaf Village, and Danzo strongly urges the council to select a new Hokage to replace Tsunade.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,180,"Kako-hen ~Konoha no kiseki~ Inari, tamesureru yûki","Oct 7, 2010",6.0,237,"The Leaf ninja work to rebuild the Hidden Leaf Village. While helping with the restoration, Naruto and Sakura are reunited with two old friends--the carpenter Tazuna and his grandson Inari from the Land of Waves.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,181,"Kako-hen ~Konoha no kiseki~ Naruto, adauchi shinanjuku","Oct 14, 2010",5.9,232,"Team 7 stops in a town for some rest, where they encounter a man named Tsukado who is out to avenge the death of his relative.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,182,"Gaara ""kizuna""","Oct 21, 2010",6.6,232,"Gaara, recalling a past mission carried out with the Leaf's Team 7, points out that the Leaf Village has Naruto with them.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,183,Naruto: Autobureiko,"Oct 28, 2010",6.0,228,"Naruto visits Sakura, who is caring for Tsunade. Sakura recalls an incident that took place three years before, in which she collapsed from symptoms that resembled a disease caused by a mysterious virus.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,184,Shutsugeki! Tenten-han,"Nov 4, 2010",5.9,220,Tenten and Neji head for the Leaf Ninja Tool Research Lab to procure ninja tools necessary for rebuilding the Leaf Village.,tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,185,Animaru bangaichi,"Nov 11, 2010",5.3,239,"Condor, the ostrich previously captured by Team 7, now lives in a forest with baby ostriches. Since his last escape, Condor has trained himself to become a ninja ostrich.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,186,"Aa, seishun no kanpôgan","Nov 18, 2010",5.9,222,"After accidentally finishing off Lee's last special youth drink, Naruto asks Guy to make more, only to learn one of its key ingredients, the Jofuku Flower, is out of stock. Naruto is determined to get the Jofuku Flower for Lee's sake.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,187,Dokonjô shitei shûgyô-hen,"Nov 25, 2010",6.1,223,Jiraiya takes Naruto to a village in the hopes of teaching him how to counter the Sharingan's genjutsu attack.,tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,188,Dokonjô shitei ninpû-roku,"Nov 25, 2010",6.2,218,"Naruto and Jiraiya attempt to save a village from Kandachi, a former right-hand man to Hanzo of the Hidden Rain.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,189,Sasuke no nikukyû taizen,"Dec 2, 2010",5.7,222,"Granny Cat requests that Sasuke and Team 7 collect the last cat paw print necessary to complete the ""Paw Encyclopedia.""",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,190,Naruto to rôhei,"Dec 9, 2010",6.2,228,"Naruto is assigned to a team led by jonin Hayama to patrol the north border of the Leaf Village. One of his teammates is Kosuke, an old man who has been a genin for over fifty years, earning him the title ""Eternal Genin.""",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,191,Kakashi koi-uta,"Dec 16, 2010",6.4,224,A beautiful kunoichi spy named Hanare is captured for attempting to gather intel on the Hidden Leaf.,tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,192,Neji gaiden,"Dec 23, 2010",6.0,222,"During the Chunin Exam, Neji rests in the medical room, having lost to Naruto. Just as Tenten comes in to check up on him, they see the Leaf Village attacked by Orochimaru and his men.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,193,Nida shinda otoko,"Jan 6, 2011",6.1,220,"On his way home Naruto comes across a rock pasted with a peculiar talisman, which he tears off without thinking. That night, Naruto is surprised to find an amnesic ghost standing near his bed.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,194,Saiaku no nininsankyaku,"Jan 13, 2011",6.2,228,Team 7 is after a group of thieves who have stolen the precious Golden Statue from the Feudal Lord's sister.,tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,195,"Renkei, daijûppan","Jan 20, 2011",5.9,221,Team 7 and Team 10 are assigned to help a village that is troubled by bandits.,tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,196,Yami e no shissô,"Jan 27, 2011",5.9,223,Sasuke remembers meeting a young girl named Naho.,tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,197,Rokudaime Hokage Danzô,"Feb 10, 2011",7.5,325,Naruto wants to help Karui and Omoi find their master but refuses to tell them what he knows about Sasuke.,tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,198,Gokage kaidan zen'ya,"Feb 10, 2011",7.6,320,"Karui and Omoi of the Hidden Cloud press Naruto to give information regarding Sasuke. Naruto realizes they're motivated by wanting to save their captured master, but decides he cannot sell out his friend. Instead, Naruto offers himself as a punching bag for Karui and Omoi to abuse to their hearts' content.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,199,Gokage tojô!,"Feb 17, 2011",7.6,317,Kage from each nation set out to attend the Five Kage Summit.,tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,200,Naruto no tangan,"Feb 24, 2011",7.7,329,"To prevent the cycle of hatred bound to occur should Sasuke be killed, Naruto goes to the Raikage and begs him to forgive Sasuke, but the Raikage quickly dismisses the request.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,201,Kujû no ketsudan,"Mar 3, 2011",8.1,336,"Mifune calls for the formation of the Allied Shinobi Forces to counter the Akatsuki and proposes the Hokage to lead them. Meanwhile, Sai reveals Naruto's actions to Sakura.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,202,Hashiru ikazuchi,"Mar 10, 2011",8.3,346,"Madara, who has taken an interest in Naruto, makes a sudden appearance before Naruto and reveals the truth behind Itachi's actions. Meanwhile, the samurai learn of Sasuke and his team Taka's entry into the Land of Iron, and battle ensues between the two groups.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,203,Sasuke no nindô,"Mar 17, 2011",8.5,379,"The truth behind Itachi's actions leaves Naruto, Kakashi, and Yamato in shock. Meanwhile in the Land of Iron, Sasuke and the Raikage are fighting a battle to the death when Gaara, the Kazekage, intervenes.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,204,Gokage no chikara,"Mar 24, 2011",8.4,354,"Having blocked the combined attacks of Gaara, Temari, Kankuro, and Darui with his Susano'o, Sasuke goes after Danzo.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
