tv,season,episode_number,title,airdate,rating,total_votes,desc,encoded_title
One Piece,1,209,Dai Ikkaisen! Gururi Isshuu Doughnut Race,"Nov 14, 2004",7.6,270,The Donut Race begins where the pirates must form teams and navigate along the Long Ring Long Land shore. Evil captain Foxy prepares a trap for the Straw Hat Crew when they get to a whirlpool.,tt0388629
One Piece,1,210,Gingitsune no Foxy! Mouretsu Bougai Kousei,"Nov 21, 2004",7.4,275,"Foxy's pirates win the Donut Race and take Chopper, who now can not participate in the second round. Sanji and Zoro must fight together against the powerful monkey brothers and a giant Fishman.",tt0388629
One Piece,1,211,Dai 2 Kaisen! Buchi Kome Groggy Ring,"Nov 28, 2004",7.5,277,The Groggy Ring game starts and Sanji and Zoro can't get on so well. Groggy Monster's Team takes advantage of the situation and beat the Straw Hat Pirates.,tt0388629
One Piece,1,212,Red Card Renpatsu! Groggy Ring,"Dec 5, 2004",7.8,271,"The invincible Groggy Monsters are defeated by Sanji and Zoro and time has come for Luffy to choose a new nakama. Against his friend's advices, he chooses Tonjit's horse Shelly.",tt0388629
One Piece,1,213,Dai Sankaisen! Guru Guru Roller Race!,"Dec 12, 2004",7.3,261,"The third game, Roller Race, begins and Luffy must learn how to roller skate before the Foxy team wins three rounds. Nami does her best but they are hypnotized by Porche.",tt0388629
One Piece,1,214,Hakunetsu Bakusou Race! Saishuu Round Totsunyuu!,"Dec 19, 2004",7.6,253,The Straw Hat team has balanced the competition but the final round is still to be won. Nami and Usopp develop a plan to stop Foxy but they are caught by his beam. Robin must help Luffy to win.,tt0388629
One Piece,1,215,Dangai no Kessen! Daruma-san ga Koronda!,"Jan 9, 2005",7.0,268,"The rematch begins and the Straw Hat Team is in trouble when the Hit and Dead Ball game is lost. Hopes are hanging upon the second game, DTD, where teams must rush to touch old Oni. The outcome is unexpected.",tt0388629
One Piece,1,216,Unaru Netsukyuu Goukyuu! Kaizoku Dodgeball!,"Jan 9, 2005",7.1,265,The Davy Back Fight has just finish and Foxy is already asking for a rematch. Hit and Dead Ball game begins and the Straw Hat Crew must avoid all the tricky rules.,tt0388629
One Piece,1,217,Captain Taiketsu! Saishuusen Combat!,"Jan 16, 2005",7.3,279,"After losing two nakamas, Nami doubles the bet and the last round of the Davy Back fight starts. Luffy and Foxy battle in the Sexy Foxy ship, where the evil Foxy's beams are putting Luffy in a hurry.",tt0388629
One Piece,1,218,Zenkai Noro Noro Kougeki VS Fujimi no Luffy,"Jan 23, 2005",7.3,271,"Foxy carries Luffy into his ship where he has the advantage. Several rooms with dangerous weapons are waiting for him, and the Noro Noro beam keeps our hero frozen.",tt0388629
One Piece,1,219,Souzetsu Nettou Combat! Unmei no Saishuu Kecchaku,"Jan 30, 2005",7.6,266,Luffy defeats Foxy using a piece of mirror that got stuck in his afro and wins the Davy Back Fight. 500 nakamas come into his crew among which he gets Robin and Chopper back. Old Oni meets his grandson the digger.,tt0388629
One Piece,1,220,Ushinatta? Ubawareta? Omae wa Dare Da?,"Feb 6, 2005",7.4,233,"After leaving Long Ring Long Land the crew drops the anchor in an unknown island to spend the night. They are visited by a mysterious Fishwoman who plays a song, and everybody wakes up without their memories, except Robin.",tt0388629
One Piece,1,221,Fue o Idaita Nazo no Shounen to Robin no Suiri!,"Feb 13, 2005",7.2,236,Robin is the only one who has her memories untouched and she must keep the crew together. Nami and Zoro leave on their own but the archaeologist manages to convince the rest. The mysterious guilty boy appears.,tt0388629
One Piece,1,222,Iza Kioku o Dakkan Seyo! Kaizoku Dan Shima ni Jouriku,"Feb 20, 2005",7.0,239,Luffy and his crew confronts the Mysterious Boy but he escapes after giving Luffy's memories back. The crew goes after his lost friends but the Boy has some plans for Zoro. Robin begins to unravel the mystery.,tt0388629
One Piece,1,223,Kiba o Muku Zoro! Tachihadakatta Yajuu!,"Feb 27, 2005",7.3,233,"Robin discovers the secret of the memories-eating monster and goes after him with Sanji, Chopper, Usopp, Luffy and Nami, whose gold Sanji is carrying. Zoro comes looking for Luffy and the battle begins.",tt0388629
One Piece,1,224,Honjou o Awarashita Kioku Dorobou no Saigo Gyakushuu,"Mar 6, 2005",7.0,231,The Seahorse and the boy confront the crew but Sanji kick's the boy's ass just when he is trying to attack Nami and Usopp. Memories come back and the battle begins. Luffy is the only one who can fight without memories.,tt0388629
One Piece,1,225,Hokori takaki otoko! Gin Gitsune no Foxy,"Mar 13, 2005",6.8,242,"The Straw Hat Crew find Foxy in the sea and help him get to his ship. Luffy fights against the pirates that are trying to steal the Sexy Foxy and defeats them, just to discover that Foxy has been planning treason.",tt0388629
One Piece,1,226,Mottomo Muteki ni Tsuyoi Yatsu? Tomottomo Kiken na Otoko!,"Mar 20, 2005",6.8,244,"After being defeated again, Foxy keeps trying to disturb and the crew surprises him using a crab robot. Luffy and friends land in a new island where they find a powerful marine leader, Aokiji.",tt0388629
One Piece,1,227,Kaigun Honbu Taishou Aokiji! Saikou Senryoku no Kyoui,"Mar 27, 2005",9.1,867,"Aokiji says to be in the island just to locate the whereabouts of Robin, and both he and the crew help the shipwreck survivors to leave the island. But then the Admiral decides to fight and he attacks Nico.",tt0388629
One Piece,1,228,Gomu to Koori no Ikkiuchi! Luffy vs Aokiji,"Mar 27, 2005",8.3,310,Luffy tells the crew to protect Robin and leave him alone with Aokiji. Ice and Rubber face each other but the Straw Hat captain is defeated. Sanji and Zoro save him and the Going Merry continues it's voyage.,tt0388629
One Piece,1,229,Shissou Umi Ressha to Mizu no Toshi Water Seven,"Apr 17, 2005",7.7,284,The Straw Hat Crew arrives to a Blue Station where they meet the great Sea Train. Old guard Kokoro tells them about Water 7 and they sail to the island looking for a carpenter to repair the Going Merry.,tt0388629
One Piece,1,230,Suijou Toshi no Bouken! Mokushise Kyodai Zousen Koujou,"Apr 24, 2005",7.8,280,"Luffy, Nami and Usopp go with the gold looking for exchange and the shipyards where they can repair their ship. Chopper finally finds a library but Robin disappears. Zoro receives some visits in the Going Merry.",tt0388629
One Piece,1,231,Franky ikka to Iceberg san!,"May 1, 2005",7.7,276,"Zoro gets rid of the Franky Family, while Sanji gets lost in the city and watches Robin disappear with a masked man. Luffy, Nami and Usopp meet carpenter Kaku and Mayor Iceberg. The Franky Family steals their money.",tt0388629
One Piece,1,232,Garera Company! Soukan Ichiban Dock,"May 15, 2005",7.7,276,"The Franky Family is still after the money while Zoro talks with Kaku about the Going Merry. When Kaku returns to the shipyard with the terrible news, Luffy and Nami realizes that Usopp is gone.",tt0388629
One Piece,1,233,Kaizoku Yuukai Jiken to Shi o Matsu Dake no Kaizokusen,"May 22, 2005",7.8,280,Usopp is kidnapped by the Franky Family. Nami and Luffy realize and Luffy goes after him. The rest of the crew is receiving the new about Merry. Usopp confront the burglars at the Franky House.,tt0388629
One Piece,1,234,Nakama Kyuushutsu! Harikomi Franky House,"Jun 5, 2005",9.1,871,"The Straw Hat Crew arrives to the Franky House looking for their friend and they easily beat the Franky Famlily, but their boss has already escaped with the money. Chopper heal Usopp while Luffy makes a decision.",tt0388629
One Piece,1,235,Gekka no Oogenka! Kanashimi ni Hirugaeru Kaizokuki!,"Jun 12, 2005",9.3,1100,Usopp is healed by Chopper and he asks for the Going Merry's future. A worrying quarrel begins when Luffy tells him his decision. He and Usopp argue until the Lier leaves the ship and asks Luffy for a duel.,tt0388629
One Piece,1,236,Luffy VS Usopp! Butsukaru Otoko no Iji,"Jun 19, 2005",9.5,1400,"The most terrible fight begins and Usopp has prepared some tricks to fool Luffy, but the strength of the captain is clear. Memories go back and forth while even Merry is crying.",tt0388629
One Piece,1,237,Genkishin Mizu no Toshi! Nerawareta Iceberg,"Jul 3, 2005",7.8,274,"The crew has moved to a hotel when Nami arrives with the news about Iceburg. She and Luffy go to find out more while Sanji and Chopper keep tracing Robin. In dock 1, Franki appears looking for Luffy.",tt0388629
One Piece,1,238,Gomu Gomu Ningen VS Ka o Fuku Cyborg,"Jul 10, 2005",8.1,279,Franky wants to fight Luffy but in the meantime Iceburg awakes and tell the carpenters what he saw. The Galle-La five go after Luffy and they interrupt the fight. Aqua Laguna is coming.,tt0388629
One Piece,1,239,Hannin wa Mugiwara Kaizukudan? Mizu no Toshi Youjinbou,"Jul 31, 2005",7.9,274,"Franky interferes in the battle and Nami and Luffy escape. The city is looking for the Straw Hat Pirates when Luffy rushes into Iceburg's residence, trying to find the truth. Iceburg confirms Robin's guilt.",tt0388629
One Piece,1,240,Eien no Wakare? Yamo o Hiku Onna Nico Robin,"Aug 7, 2005",8.0,275,"The crew is spread throughout the city, Sanji and Chopper go back to the ship to warn Usopp about the Aqua Laguna. Chopper smells Robin and she declares her farewell.",tt0388629
One Piece,1,241,Robin o Tsukamaero! Mugiwara Ichimi no Ketsui,"Aug 14, 2005",7.8,270,The crew decides to go after Robin and determine once and for all whether she is their nakama or not. People of Water 7 gather in Iceburg's residence to protect him during the arrival of Aqua Laguna.,tt0388629
One Piece,1,242,Aizu wa Hougeki to Tomoni! Ugokidashita CP9,"Aug 21, 2005",8.2,284,"Night has fallen and the Galley-La soldiers are waiting. CP9 spies appear while the Straw Hat Crew is patiently waiting hidden in a tree. Iceburg tries to protect his treasure, but it's too late. Battle has began.",tt0388629
One Piece,1,243,Kamen o Totta CP9! Sono Odoroki no Sugao,"Sep 4, 2005",9.2,928,Luffy decides to start moving but he gets stuck between two buildings. The rest of the crew makes it to the back garden where they are forced to beat the shipwrights. CP9's identities are unmasked in front of Iceburg's eyes.,tt0388629
One Piece,1,244,Himeta Kizuna! Iceberg to Franky,"Sep 11, 2005",9.1,818,"CP9 members untangle Iceburg's plan to maintain Pluton's whereabouts in secret and decide to go after Franky. Meanwhile, both Luffy and Pauly, and Nami, Zoro and Chopper arrive to Iceburg's room.",tt0388629
One Piece,1,245,Kaete Koi Robin! CP9 to no Taiketsu!,"Sep 18, 2005",8.8,536,The CP9 members show their true strength when the Straw Hat Pirates decide to attack. Either Luffy nor Zoro manage to beat them. There are 2 minutes left for the huge fire and Robin escapes once again.,tt0388629
One Piece,1,246,Mugiwara Kaizoku Dan Zenmetsu? Model Leopard no Kyoui,"Oct 23, 2005",8.1,279,"The Galley-La company main building is set on fire and the CP9 members go after Franky, who is trying to make friends with Usopp. Aqua Laguna has arrived and both Luffy and Zoro have been thrown to the water.",tt0388629
One Piece,1,247,Fune kara mo Aisareta Otoko! Usopp no Namida!,"Oct 30, 2005",8.1,279,Franky shows Usopp how inevitable the perish of the Going Merry is and the mysteries about the man who repaired the ship in Skypeia are revealed. The CP9 agents arrive to Franky's hidden warehouse.,tt0388629
One Piece,1,248,Franky no Kako! Umi ressha ga Hashitta Hi,"Nov 6, 2005",8.2,282,CP9 agents discover an antique room in the warehouse. Memories awake while Franky tries to stop them before everything is destroyed: Tom's prosecution and the Umi Ressha's first trip.,tt0388629
One Piece,1,249,Spandum no Inbou! Umi Ressha ga Yureta Hi,"Nov 13, 2005",8.3,283,Goverment CP5 agent Spandam frames Tom so he can freely investigate him and find Pluton's blueprints. The Fishman hands the plans to his apprentices and the beginning of Iceburg and Franky's enmity is revealed.,tt0388629
One Piece,1,250,Densetsu no Otoko no Saigo! Umi Ressha ga Naita Hi,"Nov 20, 2005",9.0,806,"Tom decides not to fight against the government and accepts to go to Eines Lobby in exchange of the exoneration of Iceburg and Franky. Franky can't bear the guilt and attacks Spandam, who is now CP9 boss.",tt0388629
One Piece,1,251,Uragiri no Shinsou! Robin no Kanashiki Ketsui!,"Nov 20, 2005",9.0,805,"The CP9 agents take Frany and Usopp and prepare the last-minute departure of the Umi Ressha. Meanwhile, Chopper rescues Pauly and Iceburg, who tells Nami the truth about Robin. Sanji's plan comes into action.",tt0388629
One Piece,1,252,Nakama o Hikihanasu Kiteki! Hashiridasu Umi Ressha,"Dec 4, 2005",8.0,268,Chopper goes to search the city looking for Luffy and Zoro while Nami rushes to the train station. The Umi Ressha departs earlier than expected due to the Aqua Laguna and Sanji decides to sneak in.,tt0388629
One Piece,1,253,Sanji Totsunyuu! Arashi no Naka no Umiressha Battle!,"Dec 11, 2005",7.9,272,Sanji is spotted by the agents in the last wagon and forced to fight. The Aqua Laguna is arriving and Pauly prevents Nami from drowning. She goes looking for Luffy and find him stuck between two walls.,tt0388629
One Piece,1,254,Nami Tamashii no Sakebi! Mugiwara no Luffy Fukkatsu!,"Jan 22, 2006",8.1,275,"Nami and Chopper find Luffy and Zoro and struggle to rescue them. Zoro recovers his Sandai Kitetsu and breaks the chimney, while Luffy tears two buildings apart. The crew is gathered and Nami reveals the truth about Robin.",tt0388629
One Piece,1,255,Mou Hitotsu no Umi Ressha! Rocketman Shutsugeki,"Jan 29, 2006",8.1,265,"The Straw Hat Crew goes to an abandoned warehouse where old Kokoro shows them another train, the Rocket Man. They find Iceburg, who has been setting it up, and depart to chase the Umi Ressha.",tt0388629
One Piece,1,256,Nakama o Sukue! Tekidoushi ga Musunda Chikai no Kizuna!,"Feb 5, 2006",8.0,272,"The Franky Family joins the Straw Hat pirates when the Rocket Man is leaving the city, and in the way Pauly and two more shipwrights appear in the train. Tree teams must work together to defeat CP9.",tt0388629
One Piece,1,257,Nami o Kudake! Luffy to Zoro no Saikyou Combo,"Feb 26, 2006",8.2,270,"In order to avoid the dangerous wave that's coming ahead, Luffy and Zoro join their forces. Sanji and Franky are decided to go after Robin but Usopp considers that it's not his duty. In exchange, a mysterious hero appears.",tt0388629
One Piece,1,258,Nazo no Otoko Toujou!? Sono Na wa Sogeking!,"Mar 5, 2006",8.2,284,"Sanji, Franky and mysterious Sogeking mock T-Bone and his men and release their wagon, leaving them behind. The friends meet master Okama Kempo and Sanji bid them to move forward.",tt0388629
One Piece,1,259,Kokku Taiketsu! Sanji vs Ramen Kenpou,"Mar 12, 2006",7.6,262,"Sanji is forced to use his hands in the battle against chef Ramen Kempo, who has build himself a noodle armor. The Straw Hat chef uses knifes in order to defeat him.",tt0388629
One Piece,1,260,Yane no Ue no Kettou! Franky VS Nero,"Mar 19, 2006",7.9,263,Cybor man Franky is in danger when new CP9 agent Nero discovers his weak point. He adopts a centaur shape and beats him against the train's roof.,tt0388629
One Piece,1,261,Gekitotsu! Onigiri Zoro VS Funekiri T-Bone,"Apr 2, 2006",8.1,270,The Rocket Man and his people spots a halved Sea King and Zoro decides to fight against the responsible. T-Bone is running through Umi Ressha rails towards Puffing Tom when he sees the light coming towards him.,tt0388629
One Piece,1,262,Robin Soudatsusen! Sogeking no Kisaku!!,"Apr 16, 2006",8.8,530,"The Rocket Man meet a strange toad in the middle of the road, while Sanji, Franky and Sogeking manage to take Robin and split the wagons. Robin insists upon going to Enies Lobby but Sanji begs her to return with the crew.",tt0388629
One Piece,1,263,Shihou no shima! Enies Lobby!,"Apr 30, 2006",8.1,270,The Rocket Man train is diverted from the rails due to Yokozuna's rage but old Kokoro calms him and the Kaeru joins the crew. Franky Family finds Sanji and Sogeking. Puffing Tom arrives to Enies Lobby.,tt0388629
One Piece,1,264,Jouriku Sakusen Shidou! Mugiwara Ichimi Totsunyuu Seyo!,"May 21, 2006",8.2,273,"The Straw Hat pirates, Franky Family, Galley-La shipwrights and Sogeking prepare their strategy to land in Enies Lobby, but Luffy can't wait and rushes on his own. The battles commences sooner than expected.",tt0388629
One Piece,1,265,Luffy Kaishingeki! Shihou no Shima de Daikessen!!,"Jun 4, 2006",8.1,277,"The Franky Family along with the shipwrights manage to open the first gate and make it to the main entrance though two brother giants, Oimo and Kashi, stop them. The Straw Hat crew is waiting and Luffy has an army in front of him.",tt0388629
One Piece,1,266,Kyojinzoku to no Koubou! Daini no Tobira o Akero!,"Jun 11, 2006",8.0,270,Kashi the giant is defeated when the King Bulls arrive to the main entrance and only Oimo is left. Luffy avoids unnecessary fight with the marines and heads to the Headquarters. The Straw Hat crew's time has come.,tt0388629
One Piece,1,267,Katsuro o Hirake! Sora o Tobu Rocketman!,"Jun 18, 2006",8.1,271,"The main team has arrived. Bending the outside fence of the island inward, Rocketman uses it as a ramp and flies through the first and second gates.",tt0388629
One Piece,1,268,Luffy ni Oitsuke! Mugiwara Ichimi Souryokusen,"Jun 25, 2006",8.2,269,Straw Hat Pirates and ally engage into battles everywhere on the main island while they are trying to catch up with Luffy.,tt0388629
One Piece,1,269,Uragirareta Robin! Sekai Seifu no Omowaku!,"Jun 25, 2006",8.2,270,Spandam plans on taking the Straw Hat Pirates prisoner despite his agreement with Robin to leave Straw Hat Pirates alone if she surrenders herself to the government.,tt0388629
One Piece,1,270,Robin o Kaese! Luffy VS Blueno!,"Jul 2, 2006",9.0,816,"Luffy slingshots himself to the top part of the courthouse, where Blueno stands waiting for him.",tt0388629
One Piece,1,271,Tachidomaru na! Hangeki no Noroshi o Agero!,"Jul 9, 2006",8.2,267,Luffy fights against Blueno in the Palace's roof while the Straw Hat Crew receives help from Sogeking and the giants. CP9 agents Kaku and Califa are congratulated with two Akuma No Mi.,tt0388629
One Piece,1,272,Luffy Mokuzen! Saibansho Mae hiroba e Shuuketsu Seyo,"Jul 23, 2006",8.3,284,"The Straw Hat Crew arrives to the foot of the main gate, on the roof of which Luffy is fighting with Blueno. In order to protect his nakama, the captain unravels new amazing abilities.",tt0388629
One Piece,1,273,Subete wa Nakama o Mamoru Tame ni! Gear Second Hatsudou,"Jul 30, 2006",9.3,972,"Nami, Zoro, Chopper and Sanji are approaching the main island's limit and the Franky crew must pull down the levers of the bridge. Luffy demonstrates his strength and Robin hears him approach.",tt0388629
One Piece,1,274,Kotaero Robin! Mugiwara Ichimi no Sakebi!!,"Aug 6, 2006",9.4,1100,Zoro gets lost in the palace and decides to open a hole in the ceiling. His attack draws Nami and Chopper with it and together they get to the roof. Sanji kicks his way up and Sogeking is thrown by Kashi. The gang reunites again.,tt0388629
One Piece,1,275,Robin no Kako! Akuma to Yobareta Shoujo!,"Aug 13, 2006",9.1,831,"CP9 boss Spandam threatens Robin with the Buster Call and her sorrowful memories arise. As a girl, always disrespected by her people, she met Saul the giant, who awakes laugh in her. 4 days later, a mysterious visit arrives.",tt0388629
One Piece,1,276,Shukumei no Oyako! Sono Haha no Na wa Orubia!,"Sep 10, 2006",9.1,827,Saul realizes he knows Robin's mother and warns her about the imminent danger. Olvia talks to the archaeologists and goes after 20-year-ago CP9 captain. The world government sets the ancient library on fire and Saul runs to take Robin with him.,tt0388629
One Piece,1,277,Ikitai to Ie! Oretachi wa Nakama Da!!,"Sep 24, 2006",9.5,1600,"Since she was 8, Robin's life has been a constant struggle to survive. Everybody has told her that her existence was a crime, and now Luffy begs her to stay alive.",tt0388629
One Piece,1,278,Ohara no Higeki! Buster Call no Kyoufu,"Sep 24, 2006",9.4,1000,"The Ohara archaeologists tell their theory about what they think that happened during the Lost Century. The Buster Call is summoned and the Tree of Knowledge is set on fire. Robin is rescued by Saul, the ex vice admiral.",tt0388629
One Piece,1,279,Taki ni Mukatte Tobe!! Luffy no Omoi!!,"Oct 1, 2006",7.0,238,A summary of Luffy's backstory.,tt0388629
One Piece,1,280,"Otoko no Ikizama! Zoro no Waza, Usopp no Yume","Oct 8, 2006",6.6,233,A summary of Zoro and Usopp's backstory.,tt0388629
One Piece,1,281,Namida ga Tsumuida Nakama no Kizuna! Nami no Sekai Chizu,"Oct 15, 2006",6.7,239,A summary of Nami's backstory.,tt0388629
One Piece,1,282,Wakare ga Otoko o Migaku! Sanji to Chopper,"Oct 22, 2006",6.6,224,A summary of Sanji and Chopper's backstory.,tt0388629
One Piece,1,283,Subete wa Nakama no Tame ni! Yami no Naka no Robin!,"Oct 29, 2006",6.6,229,"A summary of Robin's backstory, as well as the reasons of her recent actions.",tt0388629
One Piece,1,284,Sekkeizu wa Watasanai! Franky no Ketsudan,"Nov 5, 2006",8.1,273,Franky decides to burn the blueprint he holds all this time in front of Spandam. Straw Hat Pirates crosses into the Tower of Law with Rocketman.,tt0388629
One Piece,1,285,Itsutsu no Kagi o Ubae! Mugiwara Ichimi Tai CP9,"Nov 12, 2006",8.0,262,"The key to open the seastone handcuff on Robin is owned by 5 members of CP9. Thus, each Straw Hat Pirate and Franky engages themselves into battle against CP9. Meanwhile, Spandam and Lucci takes Robin to Gates of Justice through a secret passage.",tt0388629
One Piece,1,286,Akuma no Mi no Chikara! Kaku to Jabra Daihenshin,"Nov 19, 2006",8.1,262,"Zoro encounters Kaku, while Usopp tries to steal a key from sleeping Jabura. Both are the user of Zoan-type devil fruits, enable Kaku turns into a giraffe and Jabura turns into a wolf.",tt0388629
One Piece,1,287,Shinde mo Keran! Sanji Otoko no Kishidou!,"Nov 26, 2006",8.1,261,"Sanji encounters Kalifa, and because of his vow to rather die than kick a woman, he is defeated easily. Seeing Sanji being defeated and in a horrible condition, Nami decides to take over and fights against Kalifa.",tt0388629
One Piece,1,288,Fukurou no Gosan! Ore no Cola wa Inochi no Mizu!,"Dec 3, 2006",8.3,269,Franky gets into a fist fight with Fukuro.,tt0388629
One Piece,1,289,Zoro Shinwaza Sakuretsu! Katana no Na wa Sogeking?,"Dec 10, 2006",8.2,273,"Accidentally, Zoro and Usopp get handcuffed together and neither Jabura nor Kaku has the right key to open the handcuff. Thus, Zoro is forced to fight them both by using Usopp as his sword.",tt0388629
One Piece,1,290,Seigyo Funou! Chopper Kindan no Rumble,"Dec 17, 2006",8.8,538,"Chopper struggles against Kumadori, and he has reached his limit in using Rumble Balls. But it is impossible for him to win without the power given by his Rumble Ball. So Chopper decides to use Rumble Balls once more and goes totally berserk.",tt0388629
One Piece,1,291,Luffy Oyabun Futatabi! Yume ka Utsutsu ka Tomikuji Soudou,"Dec 24, 2006",6.2,245,"In Grand Jipangu in Edo period, a little girl named Rika takes care of an ill man whom she calls Tot-san. Assuming Rika as the daughter, Buggy the Clown kidnaps her. Luffy comes to rescue her.",tt0388629
One Piece,1,292,Oshiro de Mochimaki Dai Race! Akai Hana no Inbou,"Jan 7, 2007",5.9,277,"The Great Mochimaki Race, a festival about who can catch a Mochimaki with a great treasure inside, is running, but Buggy has a conspiracy for stealing the treasure before the festival starts.",tt0388629
One Piece,1,293,Awa Tsukai Kalifa! Nami ni Semaru Sekken no Wana,"Jan 14, 2007",8.0,267,"Chopper in his Monster Point easily defeats Kumadori. Nami has trouble with Kalifa's Devil fruit. Meanwhile, Luffy finally catches up with Spandam, Rob Lucci, and Nico Robin.",tt0388629
One Piece,1,294,Hibikiwataru Kyouhou! Hatsudou Buster Call,"Jan 21, 2007",8.2,262,"While bragging to Nico Robin, Spandam accidentally invokes the Buster Call. Meanwhile, the rematch between Monkey D. Luffy and Rob Lucci finally begins.",tt0388629
One Piece,1,295,Gonin no Nami? Hangeki wa Shinkirou to Tomo ni!,"Jan 28, 2007",7.8,256,"As the battle between the Straw Hats and CP9 rages on. Nami finds a weakness of Kalifa's ability: water. After returning herself to normal, she then uses her Perfect Clima-tact to duplicate herself by five.",tt0388629
One Piece,1,296,Nami no Ketsudan! Bousou Chopper o Ute!,"Feb 4, 2007",8.3,280,"Nami ends her fight with Kalifa. Franky shoots Chopper down into the sea, while Zoro and Sogeking are set free.",tt0388629
One Piece,1,297,Kariudo Sanji Toujou? Usotsuki Ookami ni Okuru Banka,"Feb 11, 2007",8.3,266,"Sogeking gets beaten up by Jabra and is saved at the last second by Sanji, who then fights Jabra. While Zoro and Kaku continue their fight, Franky tries to catch up with Robin.",tt0388629
One Piece,1,298,Shakunetsu no Keri! Sanji Ashiwaza no Full Course,"Feb 25, 2007",8.8,524,"Sanji seems to be at a disadvantage due to the active use of Tekkai Kenpo by Jabra, however he uses various kicks from a newly introduced technique called ""Diable Jambe"", which he uses to finish off Jabra.",tt0388629
One Piece,1,299,Hakujin no Moushuu! Zoro Tai Kaku Kyouryoku Zangeki Taiketsu,"Mar 4, 2007",8.3,282,The battle between Zoro and Kaku rages on. Meanwhile Franky finally reaches Luffy.,tt0388629
One Piece,1,300,Kishin Zoro! Kihaku ga Miseta Asura no Keshin,"Mar 11, 2007",9.3,1000,"Zoro finally defeats Kaku with his new technique, Asura, meanwhile Luffy activates Gear Second in his fight against Rob Lucci, who in turn transforms into his half-leopard form.",tt0388629
One Piece,1,301,Spandam Kyougaku! Shihou no Tou ni Tatsu Eiyuu,"Mar 18, 2007",9.3,947,"Robin finds out that Spandam is the son of Spandine, the man who invoked the Buster Call on Ohara. Sogeking snipes Spandam with his Kabuto and saves Robin, while Franky releases her Seastone handcuffs.",tt0388629
One Piece,1,302,Robin Kaihou! Luffy Tai Lucci Choujou Kessen,"Mar 25, 2007",8.3,277,"Nico Robin and Franky take down some Marines, and while the fight between Luffy and Rob Lucci continues, the Gear Second effect finishes.",tt0388629
One Piece,1,303,Hannin wa Luffy Oyabun? Kieta Oozakura o Oe,"Apr 1, 2007",6.3,226,"The sakura are blooming and a festival is to be celebrated the next day. But, Ninjin is sick and cannot go to the festival. That makes Chopper and Luffy feel really sad.",tt0388629
One Piece,1,304,Katenakya Daremo Mamorenai! Gear Third Shidou,"Apr 8, 2007",9.2,916,"The battle between Lucci and Luffy rages on. As Luffy's anger grows, he activates a new technique, Gear Third, in the battle against Lucci.",tt0388629
One Piece,1,305,Senritsu no Kako! Yami no Seigi to Rob Lucci,"Apr 15, 2007",9.1,799,A closer look at Rob Lucci's merciless past.,tt0388629
One Piece,1,306,Maboroshi no Ningyo Arawaru? Usureyuku Ishiki no Naka de,"Apr 22, 2007",8.2,270,"Franky protects Robin from Spandam's elephant sword and a mysterious mermaid appears and saves Sanji, Zono, Nami, Chopper and Usopp.",tt0388629
One Piece,1,307,Houka ni Shizumu Shima! Franky Munen no Sakebi,"Apr 29, 2007",8.5,422,Enies Lobby is raged by fire and Franky farewells his nakama. Luffy prepares his decisive attack against Rucchi.,tt0388629
One Piece,1,308,Luffy o Mate! Tamerai no Hashi no Shitou!,"May 6, 2007",9.2,893,The Straw Hat Crew prepares to defend the ship at the Hesitation Bridge from the attack of the Marines. Luffy is fighting with Rucchi and he is running out of strength.,tt0388629
One Piece,1,309,Kobushi ni Kometa Omoi! Luffy Konshin no Gatling,"May 13, 2007",9.5,1500,"""Luffy Vs Lucci: The Final Round"". On the Hesitation Bridge, Zoro and rest of The Straw Hat Crew engage marines.",tt0388629
One Piece,1,310,"Tomo, Umi yori Kitaru! Mugiwara Ichimi Saikyou no Kizuna","May 20, 2007",9.2,916,"Luffy, after finally defeating Rob Lucci, is unable to move after his battle. The Franky Family, along with the Galley-La Company, Yokozuna, Oimo and Kashi are still alive after their Buster Call encounter. When all hope seems lost, the Straw Hats hear a familiar voice that tells them to jump into the sea; the voice belongs to the Going Merry.",tt0388629
One Piece,1,311,Zen'in Dai Dasshutsu! Shousha no Michi wa Kaizoku no Tame ni,"May 27, 2007",9.1,814,Monkey D. Luffy is a boy on a path to becoming the Pirate king.,tt0388629
One Piece,1,312,Arigatou Merry! Yuki ni Kemuru Wakare no Umi,"Jun 3, 2007",9.5,1600,The crew must finally say goodbye to their ship merry.,tt0388629
One Piece,1,313,Yaburareta Ansoku! Ai no Kobushi o Motsu Kaigun Chuujou,"Jun 10, 2007",9.1,806,"Upon their return from Enies Lobby, the Straw Hats rest in Water 7, where their new ship is being built by Franky and the Galley-La Company. Suddenly, they are attacked by Marine Vice-Admiral Garp, whom Luffy calls Grandpa.",tt0388629
One Piece,1,314,Saikyou no Kakei? Akasareta Luffy no Chichi!,"Jun 17, 2007",9.3,990,"Revelations continue as Garp sheds light on Luffy's early childhood, the whereabouts of Shanks, and the identity of Luffy's father, Monkey D. Dragon. Meanwhile, two young marines, under the Vice-Admiral's command, have a joyful reunion with members of the Straw Hats.",tt0388629
One Piece,1,315,Sono Na wa Shinsekai! Grand Line no Yukue,"Jun 24, 2007",8.3,282,"While everybody is busy celebrating their huge victory at Enies Lobby, Robin is confronted by Aokiji.",tt0388629
