tv,season,episode_number,title,airdate,rating,total_votes,desc,encoded_title
The Simpsons,1,150,Raging Abe Simpson and His Grumbling Grandson in 'The Curse of the Flying Hellfish',"Apr 28, 1996",8.5,2500,"One of Grampa's old war buddies dies, and it's revealed that Mr. Burns is the only other living member of his WWII squad and things go sour quickly.",tt0096697
The Simpsons,1,151,Much Apu About Nothing,"May 5, 1996",8.1,2200,"Anti-immigration fever sweeps Springfield, which threatens to lead to the deportation of Apu, until Homer decides to reject the mob mentality and help him become a legal citizen.",tt0096697
The Simpsons,1,152,Homerpalooza,"May 19, 1996",7.9,2300,"In an attempt to prove to his kids that es a cool dad, Homer takes them to a music festival but ends up embarrassing them after being hired in a sideshow.",tt0096697
The Simpsons,1,153,"Summer of 4'2""","May 19, 1996",8.5,2600,"After realizing how unpopular she is, a disillusioned Lisa sees the vacation to Ned Flanders' beach house as an opportunity to reinvent herself.",tt0096697
The Simpsons,1,154,Treehouse of Horror VII,"Oct 27, 1996",8.5,2800,Bart discovers his Siamese twin in the attic; Lisa becomes a God after she accidentally creates life in a science fair project; Kang and Kodos plot to conquer the planet.,tt0096697
The Simpsons,1,155,You Only Move Twice,"Nov 3, 1996",9.3,5400,"After moving to another town for a new job, Homer must decide whether or not to stay when the family have a hard time with the transfer.",tt0096697
The Simpsons,1,156,The Homer They Fall,"Nov 10, 1996",8.1,2400,Homer becomes a boxer after Moe discovers his amazing ability to take a punch.,tt0096697
The Simpsons,1,157,"Burns, Baby Burns","Nov 17, 1996",7.7,2400,"The Simpsons try to reunite Mr. Burns with Larry, his slovenly long-lost son.",tt0096697
The Simpsons,1,158,Bart After Dark,"Nov 24, 1996",8.3,2500,Marge leads a crusade against a local burlesque house after she discovers Bart working there.,tt0096697
The Simpsons,1,159,A Milhouse Divided,"Dec 1, 1996",8.1,2300,Homer questions the state of his marriage after Luann Van Houten demands a divorce from Kirk.,tt0096697
The Simpsons,1,160,Lisa's Date with Density,"Dec 15, 1996",7.9,2300,"Lisa develops a crush on Nelson, and tries to reform him; Homer gets an autodialer and decides to make easy money with a telemarketing scam.",tt0096697
The Simpsons,1,161,Hurricane Neddy,"Dec 29, 1996",8.8,3200,"After a hurricane destroys Ned Flanders' house, he suffers a nervous breakdown and is forced to confront repressed problems from his childhood.",tt0096697
The Simpsons,1,162,El Viaje Misterioso de Nuestro Jomer,"Jan 5, 1997",8.7,3200,"After eating insanity peppers at a chili cook-off, Homer has a hallucination of a talking coyote urging him to find his soulmate.",tt0096697
The Simpsons,1,163,The Springfield Files,"Jan 12, 1997",9.1,3900,Special Agents Mulder and Scully arrive in Springfield after Homer claims to have seen an alien.,tt0096697
The Simpsons,1,164,The Twisted World of Marge Simpson,"Jan 19, 1997",7.8,2200,"Marge enters the pretzel vending business, but when she fails, Homer recruits some help from the mob.",tt0096697
The Simpsons,1,165,Mountain of Madness,"Feb 2, 1997",8.6,2900,Homer and Mr. Burns get trapped in a snowed-in cabin during a company retreat.,tt0096697
The Simpsons,1,166,The Itchy & Scratchy & Poochie Show,"Feb 7, 1997",8.0,2400,"Homer is cast as Poochie, a new ""Itchy and Scratchy"" character designed to reverse declining ratings; a hip college student moves in with the Simpsons.",tt0096697
The Simpsons,1,167,Simpsoncalifragilisticexpiala(Annoyed Grunt)cious,"Feb 7, 1997",7.7,2500,"Marge is stressed from motherhood and hires a British nanny to help out around the house, who struggles to teach Bart and Lisa how to behave.",tt0096697
The Simpsons,1,168,Homer's Phobia,"Feb 16, 1997",8.8,3700,"After Marge befriends John, a gay store owner, Homer worries that his presence will have a negative effect on Bart's sexuality.",tt0096697
The Simpsons,1,169,Brother from Another Series,"Feb 23, 1997",8.3,2400,Bart suspects a paroled Sideshow Bob is up to his old tricks when he is hired by his brother Cecil to assist in the construction of a dam.,tt0096697
The Simpsons,1,170,"My Sister, My Sitter","Mar 2, 1997",7.9,2600,Bart is outraged when Lisa becomes his babysitter.,tt0096697
The Simpsons,1,171,Homer vs. the 18th Amendment,"Mar 16, 1997",8.9,3000,"After alcohol is banned in Springfield, Homer adopts the moniker of the ""Beer Baron"" to bootleg liquor, prompting an investigation from an uptight Treasury agent.",tt0096697
The Simpsons,1,172,Grade School Confidential,"Apr 6, 1997",8.3,2600,"Bart discovers Principal Skinner and Mrs Krabappel kissing, and it's not long before the whole town knows of their secret affair.",tt0096697
The Simpsons,1,173,The Canine Mutiny,"Apr 13, 1997",7.6,2100,"When the items Bart purchased with a fake credit card are repossessed, he claims that Santa's Little Helper is the dog he bought instead of his new pet, Laddie.",tt0096697
The Simpsons,1,174,The Old Man and the Lisa,"Apr 20, 1997",7.9,2200,Burns loses his fortune and recruits Lisa to help him get it back.,tt0096697
The Simpsons,1,175,In Marge We Trust,"Apr 27, 1997",8.2,2300,Marge becomes a church counselor; Homer discovers his face on a Japanese detergent logo.,tt0096697
The Simpsons,1,176,Homer's Enemy,"May 4, 1997",9.3,5500,Homer's laziness begets the ire of his industrious but arrogant new co-worker Frank Grimes; Bart buys a run-down factory for a dollar.,tt0096697
The Simpsons,1,177,The Simpsons Spin-Off Showcase,"May 11, 1997",7.2,2200,"Troy McClure presents three spinoffs: ""Chief Wiggins, P.I.,"" ""The Love-Matic Grandpa,"" and ""The Simpson Family Smile-Time Variety Hour.""",tt0096697
The Simpsons,1,178,The Secret War of Lisa Simpson,"May 18, 1997",7.9,2200,"Bart is sent to a military school to be disciplined; Lisa, seeking a challenge, enrolls with him, but faces discrimination as the school's only girl cadet.",tt0096697
The Simpsons,1,179,The City of New York vs. Homer Simpson,"Sep 21, 1997",9.1,4300,"Homer must travel to New York to get his car back, which is illegally parked at World Trade Center Plaza.",tt0096697
The Simpsons,1,180,The Principal and the Pauper,"Sep 28, 1997",6.9,3000,"At his 20th anniversary celebration as school principal, Principal Skinner is discovered to be an imposter of the real Seymour Skinner.",tt0096697
The Simpsons,1,181,Lisa's Sax,"Oct 19, 1997",8.1,2200,"Homer recounts the story of Bart's first day of school, which corresponds with the story of how Lisa got her saxophone.",tt0096697
The Simpsons,1,182,Treehouse of Horror VIII,"Oct 26, 1997",8.2,2400,Homer battles mutants after Springfield is annihilated by a neutron bomb; Bart has his DNA mixed with a fly; Marge is revealed to be a witch in colonial Springfield.,tt0096697
The Simpsons,1,183,The Cartridge Family,"Nov 2, 1997",8.3,2400,"After a massive soccer riot, Homer purchases a gun to protect the family.",tt0096697
The Simpsons,1,184,Bart Star,"Nov 9, 1997",7.7,2000,"A damning report on childhood obesity in Springfield leads to the formation of a pee-wee football team. After belittling Ned Flanders, Homer ends up coaching the team, but his favoring of Bart makes him unpopular.",tt0096697
The Simpsons,1,185,The Two Mrs. Nahasapeemapetilons,"Nov 16, 1997",7.7,2000,"Apu receives a letter from his mother stating that it's time for him fulfilled his arranged marriage obligation, he pretends Marge is his wife.",tt0096697
The Simpsons,1,186,Lisa the Skeptic,"Nov 23, 1997",8.1,2200,Townspeople believe Lisa has unearthed the fossiled remains of a angel.,tt0096697
The Simpsons,1,187,Realty Bites,"Dec 7, 1997",7.6,1900,Marge becomes a real-estate agent.,tt0096697
The Simpsons,1,188,Miracle on Evergreen Terrace,"Dec 21, 1997",7.6,2200,"When Bart accidentally burns down the family's Christmas tree and gifts, he claims that a robber stole everything. As a result, the town gets them a new tree and pitches in to raise funds.",tt0096697
The Simpsons,1,189,"All Singing, All Dancing","Jan 4, 1998",5.0,2300,"Homer is disappointed when the western he rented turns out to be a musical, so the family reminds him of the musical moments in the show's history.",tt0096697
The Simpsons,1,190,Bart Carny,"Jan 11, 1998",7.7,2000,"Bart and Homer befriend two carnies and invite them to stay with them, but the carnies soon swindle the Simpsons out of their house.",tt0096697
The Simpsons,1,191,The Joy of Sect,"Feb 8, 1998",8.4,2300,An evil cult called the Movementarians brainwashes the citizens of Springfield and it's up to Marge to get them back.,tt0096697
The Simpsons,1,192,Das Bus,"Feb 15, 1998",8.2,2200,"While the kids become stranded on a desert island, Homer attempts to cash in on the Internet.",tt0096697
The Simpsons,1,193,The Last Temptation of Krust,"Feb 22, 1998",7.5,1900,"After a disastrous performance, Krusty changes his image and becomes an edgy stand-up.",tt0096697
The Simpsons,1,194,Dumbbell Indemnity,"Mar 1, 1998",7.7,1900,"Homer and Moe attempt insurance fraud so that Moe can support his new girlfriend. When Homer ends up in jail, Moe has to decide whether or not to come forward.",tt0096697
The Simpsons,1,195,Lisa the Simpson,"Mar 8, 1998",8.0,2100,"Lisa fears she is losing her intelligence when she learns about the fabled Simpson gene. Meanwhile, Jasper freezes himself in the Kwik-E-Mart freezer.",tt0096697
The Simpsons,1,196,This Little Wiggy,"Mar 22, 1998",7.9,2000,"Bart is reluctant to hang out with Ralph Wiggum, until he gains access to Chief Wiggum's master key to the city.",tt0096697
The Simpsons,1,197,Simpson Tide,"Mar 29, 1998",8.2,2500,Homer causes an international incident after he joins the Naval reserves.,tt0096697
The Simpsons,1,198,The Trouble with Trillions,"Apr 5, 1998",7.8,2300,"Homer is forced to spy for the IRS after an audit. But when he is asked to retrieve a trillion dollar bill from Mr. Burns, he switches sides and the two flee to Cuba for refuge.",tt0096697
The Simpsons,1,199,Girly Edition,"Apr 19, 1998",7.9,2000,Bart and Lisa become locked in competition when they anchor a children's news program; Homer adopts a helper monkey.,tt0096697
The Simpsons,1,200,Trash of the Titans,"Apr 26, 1998",8.4,2700,Homer becomes the sanitation commissioner for Springfield. His ineptitude pollutes the town and leads to a drastic solution.,tt0096697
The Simpsons,1,201,King of the Hill,"May 3, 1998",8.3,2400,"After humiliating Bart at a church picnic, Homer resolves to get in shape. Soon, he is contacted by an energy bar company that wants him to climb a mountain as a promotion.",tt0096697
The Simpsons,1,202,Lost Our Lisa,"May 10, 1998",7.8,1900,Lisa gets lost after she tries to take a bus to a museum.,tt0096697
The Simpsons,1,203,Natural Born Kissers,"May 17, 1998",8.1,2000,Homer and Marge's attempt to spice up their marriage leads to the couple being chased naked through Springfield.,tt0096697
The Simpsons,1,204,Lard of the Dance,"Aug 23, 1998",7.7,2000,Homer and Bart try to start their own grease business; Lisa organizes a school dance.,tt0096697
The Simpsons,1,205,The Wizard of Evergreen Terrace,"Sep 20, 1998",8.2,2500,Homer's midlife crisis leads to a disastrous attempt at being an inventor.,tt0096697
The Simpsons,1,206,Bart the Mother,"Sep 27, 1998",7.6,1900,"When Bart accidentally kills a mother bird, he tries to make amends by raising the eggs.",tt0096697
The Simpsons,1,207,Treehouse of Horror IX,"Oct 25, 1998",8.1,2300,Homer receives an evil hair transplant; Bart and Lisa get trapped in an Itchy and Scratchy cartoon; Maggie is revealed to be an alien.,tt0096697
The Simpsons,1,208,When You Dish Upon a Star,"Nov 8, 1998",7.2,1900,Homer becomes a Hollywood insider when he befriends Alec Baldwin and Kim Basinger.,tt0096697
The Simpsons,1,209,D'oh-in' in the Wind,"Nov 15, 1998",7.6,1900,Homer becomes a hippie after a revelation about his middle name.,tt0096697
The Simpsons,1,210,Lisa Gets an 'A',"Nov 22, 1998",8.1,2000,"When Lisa cheats on a test, she has a moral crisis when her perfect score qualifies the school for grant money; Homer adopts a lobster as a pet.",tt0096697
The Simpsons,1,211,Homer Simpson in: 'Kidney Trouble',"Dec 6, 1998",7.3,1900,Homer gets cold feet before a transplant operation which could save Grampa's life.,tt0096697
The Simpsons,1,212,Mayored to the Mob,"Dec 20, 1998",8.2,2400,Homer deals with corruption when he becomes Mayor Quimby's bodyguard.,tt0096697
The Simpsons,1,213,Viva Ned Flanders,"Jan 10, 1999",7.9,2000,"When Homer takes Ned to Las Vegas in an attempt to get him to loosen up, the two end up drunkenly marrying a pair of cocktail waitresses.",tt0096697
The Simpsons,1,214,Wild Barts Can't Be Broken,"Jan 17, 1999",7.8,1900,The children of Springfield revolt after a curfew is enforced.,tt0096697
The Simpsons,1,215,"Sunday, Cruddy Sunday","Jan 31, 1999",7.0,2000,"Homer and his friends head to the Super Bowl, but are forced to sneak in when they discover their tickets are counterfeit.",tt0096697
The Simpsons,1,216,Homer to the Max,"Feb 7, 1999",7.8,1900,"Homer changes his name to ""Max Power"" after discovering that he shares his name with a dimwitted TV character.",tt0096697
The Simpsons,1,217,I'm with Cupid,"Feb 14, 1999",7.3,1800,The husbands of Springfield plot revenge after Apu outshines them on Valentine's Day.,tt0096697
The Simpsons,1,218,Marge Simpson in: 'Screaming Yellow Honkers',"Feb 21, 1999",7.4,1800,Marge's new SUV gives her a potent case of road rage.,tt0096697
The Simpsons,1,219,Make Room for Lisa,"Feb 28, 1999",7.6,1800,"Lisa feels that her relationship with her father will never be close, and she develops stress-induced stomach pains; Marge inadvertently knocks out Milhouse.",tt0096697
The Simpsons,1,220,Maximum Homerdrive,"Mar 28, 1999",7.7,1900,Homer takes Bart with him on a cross-country delivery on behalf of a trucker who died before completing it; Marge and Lisa experience problems with their new novelty doorbell.,tt0096697
The Simpsons,1,221,Simpsons Bible Stories,"Apr 4, 1999",7.4,1800,Three famous religious stories are retold Simpsons style as the family nods off at church.,tt0096697
The Simpsons,1,222,Mom and Pop Art,"Apr 11, 1999",7.7,1900,Homer becomes the talk of the Springfield art community when a failed barbecue pit he worked on is mistaken for an art project.,tt0096697
The Simpsons,1,223,The Old Man and the 'C' Student,"Apr 25, 1999",7.3,1700,Bart is punished with community service at the Retirement Castle after he ruins Springfield's chances of hosting the Olympics.,tt0096697
The Simpsons,1,224,Monty Can't Buy Me Love,"May 2, 1999",7.1,1700,"When a wealthy man moves to Springfield, Mr. Burns begins to feel that he is losing his grasp on the citizens and decides to enlist the help of Homer.",tt0096697
The Simpsons,1,225,They Saved Lisa's Brain,"May 9, 1999",7.3,1700,"Lisa is invited to join the Springfield chapter of MENSA and after Mayor Quimby flees, the group ends up running the city. Meanwhile, Homer poses for a series of erotic photos.",tt0096697
The Simpsons,1,226,Thirty Minutes Over Tokyo,"May 16, 1999",8.0,2100,The Simpsons must perform on a Japanese game show after Homer loses their money on a vacation.,tt0096697
The Simpsons,1,227,Beyond Blunderdome,"Sep 26, 1999",7.3,1900,"Convinced he's the only man with guts to tell him the truth, Mel Gibson insists Homer accompanies him in Hollywood to help fix his newest film project.",tt0096697
The Simpsons,1,228,Brother's Little Helper,"Oct 3, 1999",7.6,1700,"Bart is put on medication to control his behavior, but the pills cause him to become paranoid and insane.",tt0096697
The Simpsons,1,229,Guess Who's Coming to Criticize Dinner?,"Oct 24, 1999",7.6,1700,"When Homer is hired as a local food critic by a newspaper in Springfield, he finds himself in deep trouble after his reviews turn out to be too critical.",tt0096697
The Simpsons,1,230,Treehouse of Horror X,"Oct 31, 1999",7.8,2000,The Simpsons attempt to cover up their accidental murder of Ned Flanders. Bart and Lisa acquire super powers. An electronic apocalypse threatens Springfield.,tt0096697
The Simpsons,1,231,E-I-E-I-(Annoyed Grunt),"Nov 7, 1999",7.8,1900,Homer cowards out of a pistol-duel and hides out with the rest of the family on a country farm.,tt0096697
The Simpsons,1,232,"Hello Gutter, Hello Fadder","Nov 14, 1999",7.3,1600,Homer becomes a minor celebrity around Springfield after bowling a perfect game.,tt0096697
The Simpsons,1,233,Eight Misbehavin',"Nov 21, 1999",7.0,1600,Apu struggles with fatherhood after Manjula gives birth to octuplets.,tt0096697
The Simpsons,1,234,"Take My Wife, Sleaze","Nov 28, 1999",7.1,1700,"Homer's attempt at creating a motorcycle gang attracts a real gang, who kidnap Marge.",tt0096697
The Simpsons,1,235,Grift of the Magi,"Dec 19, 1999",7.3,1800,A toy company purchases Springfield Elementary and uses the student body as a focus group for their new Christmas toy Funzo.,tt0096697
The Simpsons,1,236,Little Big Mom,"Jan 9, 2000",7.4,1600,Lisa finds out how rough Marge has it when her mom is in traction and she becomes the woman of the house. Homer and Bart's antics get her so worked up she conspires to teach them a lesson.,tt0096697
The Simpsons,1,237,Faith Off,"Jan 16, 2000",6.8,1600,Bart is led to believe he has special healing powers after a tent revival.,tt0096697
The Simpsons,1,238,The Mansion Family,"Jan 23, 2000",7.3,1600,Homer receives responsibility for Mr. Burns' mansion when he is on leave and takes Burns' yacht to international waters to have a party.,tt0096697
The Simpsons,1,239,Saddlesore Galactica,"Feb 6, 2000",6.4,1800,The Simpsons get an abused horse and make him a contender in horse racing. Homer finds out a secret conspiracy about jockeys. Lisa tries to reach President Clinton when the results of a school band talent competition seem tainted.,tt0096697
The Simpsons,1,240,"Alone Again, Natura-Diddly","Feb 13, 2000",7.7,2300,Ned deals with his grief after Maude's untimely death.,tt0096697
The Simpsons,1,241,Missionary: Impossible,"Feb 20, 2000",7.3,1700,"When Homer is wanted dead for reneging on a 10,000 dollar pledge to PBS, Reverend Lovejoy sets him up for missionary work in the South Pacific until the heat dies down.",tt0096697
The Simpsons,1,242,Pygmoelian,"Feb 27, 2000",7.3,1600,"Plastic surgery not only transforms Moe the Bartender from ugly to hunky, it helps gets him a job on a hit daytime drama.",tt0096697
The Simpsons,1,243,Bart to the Future,"Mar 19, 2000",7.1,1800,Bart gets a glimpse of the future while the family is on vacation at an Indian casino.,tt0096697
The Simpsons,1,244,Days of Wine and D'oh'ses,"Apr 9, 2000",7.4,1600,Homer doesn't like it when Barney quits drinking; Bart and Lisa get into trouble when they enter a photo contest for the new phone book cover.,tt0096697
The Simpsons,1,245,Kill the Alligator and Run,"Apr 30, 2000",6.5,1700,"Fearing he only has three years to live, Homer takes the family on a vacation to Florida, where they become fugitives after seemingly killing a famous alligator.",tt0096697
The Simpsons,1,246,Last Tap Dance in Springfield,"May 7, 2000",7.1,1600,Lisa has difficulties learning to tap dance; Bart and Milhouse ditch summer camp to spend a week living in the mall.,tt0096697
The Simpsons,1,247,"It's a Mad, Mad, Mad, Mad Marge","May 14, 2000",7.1,1600,"Everybody loves the new Simpsons' house guest Becky. Except Marge, who thinks Becky wants to kill her.",tt0096697
The Simpsons,1,248,Behind the Laughter,"May 21, 2000",8.0,2000,"Fans are invited to take a behind-the-scenes look at ""The Simpsons,"" revisiting some of the most memorable experiences the family has been through.",tt0096697
The Simpsons,1,249,Treehouse of Horror XI,"Nov 1, 2000",7.7,1900,Homer must do one good deed to get into Heaven; Bart and Lisa encounter a witch in a gingerbread house; Super-intelligent dolphins strike back at humanity.,tt0096697
The Simpsons,1,250,A Tale of Two Springfields,"Nov 5, 2000",7.4,1700,Springfield is split in two when Homer revolts because his area code is changed; the new town walls itself off from the neighbors.,tt0096697
The Simpsons,1,251,Insane Clown Poppy,"Nov 12, 2000",7.0,1600,"After he learns he has a daughter, Krusty turns to Homer for parenting advice.",tt0096697
The Simpsons,1,252,Lisa the Treehugger,"Nov 19, 2000",7.2,1600,Lisa's crush on an environmental activist inspires her to live in a tree threatened by loggers.,tt0096697
The Simpsons,1,253,Homer vs. Dignity,"Nov 26, 2000",7.0,1700,"Desperate for money, Homer accepts payment from Mr. Burns in exchange for humiliating himself.",tt0096697
The Simpsons,1,254,The Computer Wore Menace Shoes,"Dec 3, 2000",7.7,1800,"Homer's gossip website becomes a huge hit, but when his information runs out he resorts to making up news.",tt0096697
The Simpsons,1,255,The Great Money Caper,"Dec 10, 2000",7.3,1600,The whole town of Springfield conspires to teach Homer and Bart a lesson after the pair begin running confidence scams.,tt0096697
The Simpsons,1,256,Skinner's Sense of Snow,"Dec 17, 2000",8.0,2300,"A freak blizzard traps the students of Springfield Elementary inside their school. Their lives at stake, they are at the mercy of the rescue efforts of a woozy Homer and Ned.",tt0096697
The Simpsons,1,257,HOMR,"Jan 7, 2001",8.2,2000,"An X-ray reveals a crayon lodged in Homer's brain. After the crayon is removed, Homer experiences a sudden surge in intelligence, making him closer to Lisa and isolated from his friends.",tt0096697
The Simpsons,1,258,Pokey Mom,"Jan 14, 2001",7.2,1900,"Marge befriends a convict with an artistic streak. Meanwhile, Homer battles the chiropractic industry after he creates a miracle back pain cure.",tt0096697
The Simpsons,1,259,Worst Episode Ever,"Feb 4, 2001",7.4,1700,Bart and Milhouse are left in charge of the comic book store after Comic Book Guy is hospitalized.,tt0096697
The Simpsons,1,260,Tennis the Menace,"Feb 11, 2001",6.8,1600,"Homer installs a tennis court in the backyard, but his lousy playing creates a rift in the family.",tt0096697
The Simpsons,1,261,Day of the Jackanapes,"Feb 18, 2001",7.2,1500,When a new television game show grows in popularity and begins to draw away Krusty's TV audience e decided to retire from the television business.,tt0096697
The Simpsons,1,262,New Kids on the Blecch,"Feb 25, 2001",7.2,1800,"A music producer offers Bart and his friends a chance to participate in an up-and-coming boyband, but the boys are not up to it after making a discovery.",tt0096697
The Simpsons,1,263,Hungry Hungry Homer,"Mar 4, 2001",7.6,1600,Homer is forced to go on a hunger strike by the Springfield Isotopes after uncovering a secret plan to have the baseball team moved to New Mexico.,tt0096697
The Simpsons,1,264,Bye Bye Nerdy,"Mar 11, 2001",6.6,1600,"Problems with a bully lead Lisa to examine just what makes bullies aggressive. Meanwhile, Homer gets into the baby-proofing business.",tt0096697
The Simpsons,1,265,Simpson Safari,"Apr 1, 2001",6.8,1600,The Simpsons win a trip to Africa after Homer finds a golden animal cracker from the 60's in the loft.,tt0096697
The Simpsons,1,266,Trilogy of Error,"Apr 29, 2001",8.6,2400,"Homer's rush to the hospital to re-attach his severed thumb, Lisa's rush to school to win the science fair, and Bart's run-in with an illegal fireworks scheme interconnect from their point of view.",tt0096697
The Simpsons,1,267,I'm Goin' to Praiseland,"May 6, 2001",7.2,1900,"With Homer's help, Flanders tries to establish a Christian theme park based on drawings in Maude's sketch book.",tt0096697
The Simpsons,1,268,Children of a Lesser Clod,"May 13, 2001",7.2,1500,"After a debilitating injury forces him to stay indoors, Homer begins a daycare center.",tt0096697
The Simpsons,1,269,Simpsons Tall Tales,"May 20, 2001",7.0,1500,"A hobo tells the Simpsons tall tales on a train ride to Delaware. In the first story, Homer is outcast from society as Paul Bunyan. Then, Lisa travels the country planting trees as Connie Appleseed. Finally, Bart and Nelson raft down the Mississippi as Tom Sawyer and Huck Finn.",tt0096697
The Simpsons,1,270,Treehouse of Horror XII,"Nov 6, 2001",7.6,1900,A gypsy puts a curse on Homer; The Simpsons' new automated house malfunctions and tries to kill Homer; Bart and Lisa attend a school for wizards.,tt0096697
The Simpsons,1,271,The Parent Rap,"Nov 11, 2001",7.1,1500,"After Bart takes a joyride in a police car, a judge orders him to be tethered to Homer at all times.",tt0096697
The Simpsons,1,272,Homer the Moe,"Nov 18, 2001",7.2,1500,Homer and his friends are forced to drink in the Simpsons' garage after Moe the Bartender renovates his shady bar into a hipster hangout.,tt0096697
The Simpsons,1,273,A Hunka Hunka Burns in Love,"Dec 2, 2001",7.0,1500,Mr. Burns falls in love with a younger woman and recruits Homer to help him impress her.,tt0096697
The Simpsons,1,274,The Blunder Years,"Dec 9, 2001",7.7,1900,A hypnotist uncovers a traumatic experience from Homer's childhood.,tt0096697
The Simpsons,1,275,She of Little Faith,"Dec 16, 2001",7.1,1600,"Homer and Bart get careless with a model rocket and accidentally do damage to Springfield's church, but when Mr. Burns offers to commercialize it to repair the destruction, Lisa leaves Christianity behind to become a Buddhist.",tt0096697
The Simpsons,1,276,Brawl in the Family,"Jan 6, 2002",6.8,1400,"A social services officer brings unity to the Simpson family, but their newfound happiness is threatened when the cocktail waitress Homer married in Vegas shows up at their door.",tt0096697
The Simpsons,1,277,Sweets and Sour Marge,"Jan 20, 2002",7.0,1400,Marge rallies for a ban on sugar after Springfield is declared America's fattest city.,tt0096697
The Simpsons,1,278,Jaws Wired Shut,"Jan 27, 2002",7.3,1500,Marge can't deal with the quiet after Homer has his jaws wired shut.,tt0096697
The Simpsons,1,279,Half-Decent Proposal,"Feb 10, 2002",7.3,1800,Marge's high school sweetheart Artie Ziff returns and offers Homer a million dollars to spend a weekend with Marge.,tt0096697
The Simpsons,1,280,The Bart Wants What It Wants,"Feb 17, 2002",7.0,1400,"Bart breaks up with his new girlfriend Greta, but gets jealous when she begins dating Milhouse.",tt0096697
The Simpsons,1,281,The Lastest Gun in the West,"Feb 24, 2002",6.4,1400,Bart meets a retired cowboy movie star and convinces him to make a comeback on The Krusty the Clown Show.,tt0096697
The Simpsons,1,282,The Old Man and the Key,"Mar 10, 2002",6.5,1400,Abe gets his driver's license back to impress a new woman at the retirement home.,tt0096697
The Simpsons,1,283,Tales from the Public Domain,"Mar 17, 2002",7.2,1400,"Homer reads three stories from an overdue library book, imagining himself as Odysseus, Lisa as Joan of Arc and Bart as Hamlet.",tt0096697
The Simpsons,1,284,Blame It on Lisa,"Mar 31, 2002",7.0,1500,"Lisa sponsors an orphan in Brazil, and when he goes missing she convinces the family to go to Brazil to find him. While there, Homer is kidnapped.",tt0096697
The Simpsons,1,285,Weekend at Burnsie's,"Apr 7, 2002",7.7,1600,"After a traumatizing eye injury, Homer becomes a habitual user of medical marijuana.",tt0096697
The Simpsons,1,286,Gump Roast,"Apr 21, 2002",5.4,1500,"In this clip show, the citizens of Springfield honor Homer Simpsons with a Roast, but the festivities take a turn for the worst when aliens crash it.",tt0096697
The Simpsons,1,287,I Am Furious Yellow,"Apr 28, 2002",7.7,1600,"Bart's comic about Homer becomes a hit on-line, prompting Homer to attempt to control his anger.",tt0096697
The Simpsons,1,288,The Sweetest Apu,"May 5, 2002",6.7,1300,Apu's marriage is on the rocks after Manjula finds out he cheated on her.,tt0096697
The Simpsons,1,289,Little Girl in the Big Ten,"May 12, 2002",7.1,1400,Lisa pretends to be a college student when she befriends two college girls; Bart is forced to live in a plastic bubble after being bit by a mosquito.,tt0096697
The Simpsons,1,290,The Frying Game,"May 19, 2002",7.0,1400,Homer and Marge find themselves on death row after they are framed for murder.,tt0096697
The Simpsons,1,291,Papa's Got a Brand New Badge,"May 22, 2002",7.8,2000,Homer becomes chief of police after a scandal forces Wiggum out.,tt0096697
The Simpsons,1,292,Treehouse of Horror XIII,"Nov 3, 2002",7.7,1700,Homer clones himself with a magic hammock; Zombie cowboys come back from the dead after Springfield bans guns; The Simpsons family take a vacation on an island where Dr. Hibbert can turn people into animals.,tt0096697
The Simpsons,1,293,How I Spent My Strummer Vacation,"Nov 10, 2002",7.4,1600,"When Homer is secretly videotaped complaining about his family in a taxi, they send him off to a rock and roll fantasy camp so he can try to live his dream.",tt0096697
The Simpsons,1,294,Bart vs. Lisa vs. 3rd Grade,"Nov 17, 2002",7.1,1500,"Bart and Lisa are respectively held back and moved forward one grade, putting them in the same class.",tt0096697
The Simpsons,1,295,Large Marge,"Nov 24, 2002",7.1,1500,Marge accidentally gets breast implants.,tt0096697
The Simpsons,1,296,Helter Shelter,"Dec 1, 2002",6.7,1400,The Simpsons family must participate in a reality television show in which they try to live in the same way that the families did in the 1800s.,tt0096697
The Simpsons,1,297,The Great Louse Detective,"Dec 15, 2002",7.3,1500,Homer has to use Sideshow Bob in order to track down a potential assassin.,tt0096697
The Simpsons,1,298,Special Edna,"Jan 5, 2003",7.0,1400,"After Skinner once again has let Mrs. Krabappel down, Bart takes her to the cinema. To cheer her up, Bart nominates Krabappel for the 'teacher of the year' award. The nominations is accepted, and soon the Simpsons family and Mrs. Krabappel are going to the award ceremony in Orlando, Florida, where Skinner tries to get back Krabappel by asking her to marry him.",tt0096697
The Simpsons,1,299,The Dad Who Knew Too Little,"Jan 12, 2003",7.3,1400,Homer hires a private detective to learn more about Lisa.,tt0096697
The Simpsons,1,300,The Strong Arms of the Ma,"Feb 2, 2003",6.8,1500,Marge takes up body-building to boost her self-esteem after being mugged at the Kwik-E-Mart.,tt0096697
The Simpsons,1,301,Pray Anything,"Feb 9, 2003",6.8,1300,"Homer turns to religion to help him get what he wants, and is soon awarded the church in an injury settlement. Homer then turns the church into his personal party pad, and Reverend Lovejoy leaves Springfield to wallow in its hedonism.",tt0096697
The Simpsons,1,302,Barting Over,"Feb 16, 2003",6.7,1400,"After finding out Homer squandered his money from a baby commercial, Bart moves out into a loft, and meets skateboarding legend Tony Hawk.",tt0096697
