tv,season,episode_number,title,airdate,rating,total_votes,episode_desc,encoded_title,show_desc
QI,1,80,Groovy,"Dec 24, 2009",7.7,106,"Comedy quiz show where the guests get points for being interesting. Stephen Fry guarantees you a groovy Christmas, with David Tennant, Bill Bailey, Lee Mack and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,81,Genius,"Dec 31, 2009",7.4,93,"Genial host Stephen Fry ponders the topic of genius with guests Graham Norton, David Mitchell, Dara O'Briain and Alan Davies. Even simple questions such as ""How old are you?"" can be a cause of consternation in this quiz show.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,82,Girls and Boys,"Jan 8, 2010",7.0,90,"""What does your granny have in common with a Killer Whale?"" is amongst the unusual questions posed by host Stephen Fry as he tackles the subject of girls and boys with guests Sandi Toksvig, Ronni Ancona, Jack Dee and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,83,Germany,"Jan 15, 2010",7.5,90,"Comedy quiz show where the guests get more points for being interesting. Stephen Fry gladly gravitates towards Germany. He is joined by Jo Brand, Rob Brydon, Sean Lock and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,84,Gallimaufrey,"Jan 22, 2010",7.3,84,"Things get even more confusing than usual in this edition of the quite interesting quiz when host Stephen Fry introduces guests Phill Jupitus, Hugh Dennis, Andy Hamilton and Alan Davies to a gallimaufry of gingambobs.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,85,Greats,"Jan 29, 2010",7.3,90,"Quiz show where guests get more points for being interesting. Stephen Fry gets to grips with the greats, with Jo Brand, David Mitchell, Sean Lock and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,86,Gifts,"Feb 5, 2010",7.2,83,"In this edition of the quite interesting quiz show genial host Stephen Fry bestows his knowledge of gifts upon Alan Davies, Clive Anderson, Jimmy Carr and Jan Ravens as they attempt to accumulate point-based presents.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,87,Gravity,"Feb 12, 2010",7.3,82,"""What's the use of an underwater weighing machine?"" and ""Why did Fosbury flop?"" are some of the questions floated by host Stephen Fry as guests Barry Humphries, Bill Bailey, Rich Hall and Alan Davies are pressed on the topic of gravity.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,88,Gothic,"Feb 19, 2010",7.3,91,"Host Stephen Fry blows the cobwebs away when he goes all gothic in this edition of the popular quiz. Gargoyles and grotesques are amongst the topics to be dissected by guests Sue Perkins, Jimmy Carr, Jack Dee and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,89,Greeks,"Mar 5, 2010",7.3,81,"Comedy quiz show where the guests get more points for being interesting. Stephen Fry gets to grips with Greeks, with Clive Anderson, Phill Jupitus, Rich Hall and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,90,Green,"Mar 26, 2010",7.1,80,"Comedy quiz show where the guests get more points for being interesting. Stephen Fry goes all green with Jeremy Clarkson, Bill Bailey, Danny Baker and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,91,Geometry,"Apr 2, 2010",7.3,83,"Comedy quiz where the guests get more points for being interesting. Stephen Fry tackles geometry with the help of Johnny Vegas, David Mitchell, Rob Brydon and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,92,Compilation 1,"Apr 5, 2010",6.8,55,"A hotch-potch of moments from the G series with Stephen Fry, Alan Davies and their guests.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,93,Compilation 2,"Apr 16, 2010",6.6,53,"A hotch-potch of moments from the G series with Stephen Fry, Alan Davies and their guests.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,94,Hodge Podge,"Sep 17, 2010",7.2,91,"Stephen Fry asks unanswerable questions about a hodge-podge of topics beginning with the letter H, with Ross Noble, Jack Dee, Phill Jupitus and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,95,Hanatomy,"Sep 24, 2010",7.0,87,"Stephen Fry asks unanswerable questions about parts of the body beginning with the letter H, with Sue Perkins, Bill Bailey, Gyles Brandreth and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,96,Hoaxes,"Oct 1, 2010",7.2,88,"Stephen Fry asks unanswerable questions about hoaxes, with Sean Lock, David Mitchell, Danny Baker and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,97,Humans,"Oct 8, 2010",6.9,86,"Stephen Fry asks unanswerable questions about humans, with Jo Brand, Jack Dee, Jimmy Carr and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,98,H Animals,"Oct 15, 2010",7.0,85,"Stephen Fry asks unanswerable questions about animals which begin with the letter H. With Ruby Wax, Ross Noble, Sean Lock and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,99,Happiness,"Oct 22, 2010",6.9,82,"Stephen Fry asks unanswerable questions about happiness, with Andy Hamilton, Rich Hall, Phill Jupitus and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,100,Horrible,"Oct 29, 2010",6.7,79,"Stephen Fry asks unanswerable questions about all things horrible, with Dara O Briain, Chris Addison, Sean Lock and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,101,Hypothetical,"Nov 5, 2010",6.9,83,"Stephen Fry considers some hypothetical questions with panellists Sandi Toksvig, John Lloyd, Johnny Vegas and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,102,House and Home,"Nov 12, 2010",7.0,77,"Stephen Fry asks unanswerable questions about house and home, with Bill Bailey, Eddie Izzard, Danny Baker and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,103,Health and Safety,"Nov 26, 2010",7.3,84,"Stephen Fry asks unanswerable questions about health and safety, with Ross Noble, David Mitchell, Jeremy Clarkson and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,104,Highs and Lows,"Dec 3, 2010",6.8,80,"Stephen Fry asks unanswerable questions about highs and lows, with Sandi Toksvig, Fred MacAulay, Rob Brydon and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,105,Horses and Hunting,"Dec 10, 2010",6.7,80,"Stephen Fry asks unanswerable questions about horses and hunting, with Clare Balding, Dara O Briain, Jimmy Carr and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,106,Holidays,"Dec 17, 2010",6.7,74,"Stephen Fry asks unanswerable questions about Holidays, with Bill Bailey, Rich Hall, Rob Brydon and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,107,Hocus Pocus,"Dec 24, 2010",7.6,93,"Stephen Fry conjures up some hocus-pocus in a special Christmas edition of the quiz, with Daniel Radcliffe, Lee Mack, Graham Norton and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,108,"Hypnosis, Hallucinations and Hysteria","Jan 7, 2011",6.9,80,"Stephen Fry asks questions about hypnosis, hallucinations and hysteria. With Ronni Ancona, Phill Jupitus, Robert Webb and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,109,History,"Jan 14, 2011",7.1,83,"Stephen Fry asks unanswerable questions about history. With Sandi Toksvig, David Mitchell, Rob Brydon and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,110,VG Part 1,"Apr 25, 2011",5.1,12,,tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,111,VG Part 2,"May 2, 2011",5.2,12,"Another selection of the best moments from the Q series of QI, hosted by Sandi Toksvig, with Alan Davies and their guests.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,112,I-Spy,"Sep 9, 2011",7.4,113,"Host Stephen Fry plays I-Spy with guests Sandi Toksvig, Lee Mack, Jimmy Carr and Alan Davies in another edition of the quiz. Questions include ""What went up by 57% during the blitz?"" and ""Who finished off Russia's greatest love machine?""",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,113,International,"Sep 16, 2011",7.5,101,"Stephen Fry asks unanswerable questions with an international flavour. With Jack Dee, David Mitchell, Bill Bailey and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,114,Imbroglio,"Sep 23, 2011",7.2,97,"Stephen Fry investigates an imbroglio of issues with John Bishop, Frank Skinner, Sean Lock and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,115,Indecision,"Sep 30, 2011",7.1,98,"Stephen Fry comes over all indecisive. With Phill Jupitus, Rich Hall, Jimmy Carr and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,116,Invertebrates,"Oct 7, 2011",7.2,94,"Stephen Fry looks at insects and other invertebrates. With Sarah Millican, Jimmy Carr, Johnny Vegas and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,117,Inventive,"Oct 14, 2011",6.8,92,"Stephen Fry waxes inventive with Nina Conti, Sean Lock, Bill Bailey and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,118,Incomprehensible,"Oct 21, 2011",7.6,105,"Stephen Fry considers some incomprehensible questions with Sue Perkins, Ross Noble, Professor Brian Cox and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,119,Inequality and Injustice,"Oct 28, 2011",7.1,85,"Stephen Fry addresses inequality and injustice with Sandi Toksvig, Clive Anderson, Henning Wehn and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,120,Illness,"Nov 4, 2011",7.1,86,"Stephen Fry investigates Illness with Jo Brand, Ben Goldacre, Andy Hamilton and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,121,Inland Revenue,"Nov 11, 2011",6.7,86,"Stephen Fry asks some taxing questions about things that start with 'i'. Joining him are Sandi Toksvig, Al Murray, Dara O Briain and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,122,Infantile,"Nov 19, 2011",7.0,80,"Quiz show. Stephen Fry comes over all infantile with Ronni Ancona, Dave Gorman, Lee Mack and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,123,Illumination and Invisibility,"Nov 25, 2011",7.1,84,"In this edition of the light-hearted quiz show, host Stephen Fry sheds some light on the topic of illumination. Guests Alan Davies, Chris Addison, Jack Dee and Rich Hall are the rabbits caught in the proverbial headlights.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,124,Intelligence,"Dec 2, 2011",7.5,89,"Genial host Stephen Fry poses intellectually challenging questions to Jo Brand, Alan Davies, Phill Jupitus and David Mitchell. Questions include - name an intelligent bird. Featuring a special guest appearance by Asimo the robot.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,125,VG Part 1,"Dec 16, 2011",6.2,49,Stephen Fry and Alan Davies are joined by a selection of guests for a compilation of favourite moments from the I series.,tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,126,VG Part 2,"Dec 23, 2011",6.3,49,Stephen Fry and Alan Davies are joined by a selection of guests for a compilation of favourite moments from the I series.,tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,127,Ice,"Dec 29, 2011",7.4,92,"In a special Christmas edition, Stephen Fry discusses Ice. With: Brian Blessed, Sean Lock, Ross Noble, and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,128,The Immortal Bard,"Apr 27, 2012",7.1,90,"Stephen Fry tests Alan Davies, Bill Bailey, David Mitchell and Sue Perkins on the subject of William Shakespeare. How many words did Shakespeare write and How did Shakespeare's Bottom get to Norwich are amongst the questions posed.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,129,Idleness,"May 4, 2012",7.0,80,"There will be no slacking for Bantermeisters Alan Davies, Ross Noble, Dara O'Briain and Jeremy Clarkson as host Stephen Fry takes a lazy look at the topic of idleness. Questions include - What did the dormouse do on it's gap year?",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,130,Jargon,"Sep 14, 2012",8.0,115,"Quiz show. Stephen Fry investigates jargon with Victoria Coren, Bill Bailey, Jimmy Carr and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,131,"Jam, Jelly and Juice","Sep 21, 2012",7.1,96,"Quiz show. Stephen Fry looks at jam, jelly and juice. With Jo Brand, Liza Tarbuck, Sue Perkins and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,132,Journeys,"Sep 28, 2012",6.7,92,"Quiz show. Stephen Fry looks at journeys with Cal Wilson, Rob Brydon, Phill Jupitus and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,133,Jack and Jill,"Oct 5, 2012",7.1,93,"Stephen Fry looks at quite interesting people whose names begin with the letter J. With Katy Brand, Sue Perkins, David Mitchell and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,134,J-Places,"Oct 12, 2012",7.0,95,"Stephen Fry asks for quite interesting facts about places which start with the letter J. With Susan Calman, Sandi Toksvig, Bill Bailey and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,135,Joints,"Oct 19, 2012",7.1,94,"Quiz show in which Stephen Fry asks for 'quite interesting' answers, this time about joints. With Cal Wilson, Jack Whitehall, Jimmy Carr and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,136,Journalism,"Oct 26, 2012",6.7,89,"Quiz show in which Stephen Fry asks for 'quite interesting' answers, this time about journalism. With Shappi Khorsandi, Ross Noble, Johnny Vegas and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,137,Jumble,"Nov 2, 2012",6.7,87,"Stephen Fry looks into a jumble of things that start with the letter 'J'. With Jo Brand, John Sessions, Dara O Briain and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,138,Jeopardy,"Nov 9, 2012",6.8,86,"Stephen Fry looks at jeopardy. With Julia Zemiro, Sue Perkins, Ross Noble and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,139,Jungles,"Nov 23, 2012",7.0,87,"Comedy quiz show. Stephen Fry looks at jungles, with Greg Proops, David O'Doherty, Reginald D Hunter and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,140,Jumpers,"Nov 30, 2012",6.9,84,"Comedy quiz show. Stephen Fry looks at jumpers, with Julian Clary, Ross Noble, Bill Bailey and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,141,Justice,"Dec 7, 2012",6.9,88,"Comedy quiz show. Stephen Fry looks at Justice, with Professor Brian Cox, Rhys Dary, Jason Manford and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,142,Jobs,"Dec 14, 2012",6.9,87,"Comedy quiz. Stephen Fry looks at the quite interesting side of jobs. Clocking on are Sarah Millican, David Mitchell, Rev Richard Coles and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,143,Jingle Bells,"Dec 21, 2012",7.1,87,"Quiz show. In a special Christmas edition, Stephen Fry jingles a few bells with Sarah Millican, Phill Jupitus, Danny Baker and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,144,VG Part One,"Dec 28, 2012",6.0,50,"Quiz show. A compilation of some of the best bits from the J series, with Stephen Fry and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,145,VG Part Two,"Jan 4, 2013",6.0,47,"Quiz show. A compilation of some of the best bits from the J series, with Stephen Fry and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,146,Jolly,"Jan 11, 2013",6.8,86,"Stephen Fry has a jolly good time in the company of Julia Zemiro, Tim Vine, Rob Brydon and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,147,Just the Job,"Aug 25, 2013",6.6,78,"Stephen Fry looks at all manner of inventions, and some that proved to be ""Just the Job"". With Sandi Toksvig, Jason Manford, Jeremy Clarkson and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,148,Knees and Knockers,"Sep 6, 2013",7.0,99,"Stephen Fry looks at knees, knockers and other things starting with 'K'. With Sara Pascoe, Jack Whitehall, David Mitchell and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,149,Kit and Kaboodle,"Sep 13, 2013",7.1,94,"Quiz show. Stephen Fry looks at a whole kit and kaboodle of K topics. With Noel Fielding, Ross Noble, Colin Lane and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,150,K-Folk,"Sep 20, 2013",6.8,86,"Quiz show. Stephen Fry looks into the quite interesting world of K-Folk with Katherine Ryan, Josh Widdicombe, Phill Jupitus and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,151,Knits and Knots,"Sep 27, 2013",7.2,82,"Quiz show. Stephen Fry looks into knits, knots and other things starting with K, with Sue Perkins, Ross Noble, David Mitchell and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,152,Kings,"Oct 4, 2013",7.2,96,"Quiz show. Stephen Fry considers the subject of kings, with Jeremy Clarkson, Jimmy Carr, Bill Bailey, and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,153,Killers,"Oct 11, 2013",7.1,92,"Stephen Fry presents a killer edition of the quiz about quite interesting facts. With Sandi Toksvig, Trevor Noah, Jason Manford, and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,154,Knowledge,"Oct 18, 2013",7.1,84,"Stephen Fry ponders the topic of knowledge and explains how many previous QI facts are no longer thought to be true. With Graham Linehan, Jimmy Carr, Jo Brand and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,155,Keys,"Oct 25, 2013",7.0,82,"Quiz show. Stephen Fry looks for his keys, with Isy Suttie, Tim Minchin, Bill Bailey and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,156,Kinetic,"Nov 1, 2013",6.9,82,"Quiz show. Stephen Fry gets things moving with a look into all things kinetic, with Jo Brand, Marcus Brigstocke, Danny Baker and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,157,Keeps,"Nov 8, 2013",6.8,77,"Quiz show. Stephen Fry plays for keeps with Sarah Millican, Jason Manford, Bill Bailey and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,158,Kinky,"Nov 29, 2013",6.8,71,"Stephen Fry asks questions related to the topic ""Kinky"" with the panel of Bantermeisters responding in the trademark Quite Interesting fashion.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,159,Knights and Knaves,"Dec 6, 2013",7.3,76,"Quiz show. Stephen Fry discusses knights and knaves. Victoria Coren, Sue Perkins, Rev Richard Coles and Alan Davies are his guests at the round table.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,160,Kitchen Sink,"Dec 13, 2013",7.2,79,"Stephen Fry looks at everything in the kitchen but the sink, with Victoria Wood, Richard Osman, Jason Manford and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,161,Kris Kringle,"Dec 24, 2013",7.2,67,"Quiz show. Stephen Fry gets into the Christmas spirit with Jo Brand, Brendan O'Carroll, Phill Jupitus and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
QI,1,162,Kitsch,"Jan 10, 2014",7.0,69,"Quiz show. Stephen Fry goes decidedly kitsch with Sue Perkins, Reginald D Hunter, Jimmy Carr and Alan Davies.",tt0380136,"A comedy panel game in which being Quite Interesting is more important than being right. Sandi Toksvig is joined each week by four comedians to share anecdotes and trivia, and maybe answer some questions as well."
