tv,season,episode_number,title,airdate,rating,total_votes,episode_desc,encoded_title,show_desc
Top Gear,1,67,Clarkson Drives the Koenigsegg CCX,"May 7, 2006",8.2,223,"The boys attempt to turn an old Renault Espace people carrier and turn it into a convertible people carrier. Richard road tests a pink Nissan Micra convertible. James road tests the funky new Honda Civic. Jeremy road test Sweden's outrageous supercar, the Koenigsegg CCX. The boys said good buy to the Suzuki Liana and welcome the new Chevrolet Lacetti as the new Reason... Read all",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,68,Hammond Races a Jet-Powered Kayak,"May 14, 2006",7.9,203,"Jeremy road tests the new Jaguar XK. Richard goes to Iceland to have a race a man riding an engine-powered canoe. The boys hosted a drive time radio show. Jeremy road test Chevrolet's new car that rivals the Ferrari 575M, the new Corvette Z06.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,69,Amphibious Car Challenge,"May 21, 2006",8.7,262,The boys attempt to create amphibious cars which is cars that can run on land and on water. Jeremy road tests the new Lotus Exige S.,tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,70,Porsche Cayenne Turbo S vs. Parachute Team,"May 28, 2006",8.0,215,"Richard races the Porsche Cayenne Turbo S across Cyprus's rocky terrain against a crack British Army parachutist jumping from 10,000 feet. Jeremy test drives the new, futuristic Mercedes Benz S Class, which has back-massaging seats and self-activating headlights, then takes on a car interior design challenge when he fits an older Mercedes Benz S Class with a stone fla... Read all",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,71,Playing Car-Soccer in Toyota Aygos - Round 2,"Jun 4, 2006",7.9,197,"Richard and James play another game of four-a-side hatchback football as Richard's team of Volkswagen Foxes take on James's champion team of Toyota Aygos. Jeremy test drives the Citroën C6 and uses it as a mobile camera platform to cover a horse race. James, nicknamed ""Captain Slow"" by his co-hosts, takes up a challenge by Scottish Formula 1 world champion Sir Jackie ... Read all",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,72,Top Gear Sets a World Record with an F1 Car,"Jul 16, 2006",8.2,222,"Jeremy, Richard and James try to find out more about caravanning when they go on a caravan holiday to Dorset, during which they cause several traffic jams, the Top Gear Dog becomes ill, James crashes the caravan into a bollard and almost gets arrested by the police when he blocks the road while trying to correct a wrong turn, and Jeremy destroys the caravan and its ne... Read all",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,73,The Boys Build a Caterham,"Jul 23, 2006",7.9,194,"Richard and James test the Ford S-MAX, Mercedes-Benz B-Class and Vauxhall Zafira VXR in their search for the best people mover. Jeremy test drives the Lamborghini Gallardo Spyder. James races two French Parkour acrobats across Liverpool in a Peugeot 207 1.6 litre diesel. The team are challenged to build a Caterham Seven kit car in the time it takes The Stig to drive o... Read all",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,74,Being Van Roadies for The Who,"Jul 30, 2006",8.1,212,"Jeremy, Richard and James take a close look at vans, testing the Renault Master, Ford Transit and Volkswagen T30 TDI 174 Sportline when they become roadies for The Who and take their equipment to their next concert venue, and also buying a Ford Transit, LDV Convoy and Suzuki Supercarry for £1000 and testing them for things including speed, tailgating and ""getaway-car""... Read all",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,75,Best of Season 8-9: Part 1,2006,5.7,6,,tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,76,Best of Season 8-9: Part 2,2006,5.8,6,,tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,77,Captain Slow Meets the Bugatti Veyron,"Jan 28, 2007",8.4,247,"Richard returns to talk about his horrifying 288 mph (460 km/h) crash in the Vampire jet-car that nearly cost him his life. The team take the Jaguar XKR through its paces, and set off on a challenge to prove that a 1.5 mile (2.4 kilometre) stretch of road can be resurfaced in 24 hours instead of the five days predicted by the local council.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,78,Reliant Robin Space Shuttle Challenge,"Feb 4, 2007",8.0,214,"James goes to Volkswagen's test track to drive the Bugatti Veyron at 253 mph (406 km/h), faster than any Formula One car. Hugh Grant is the Star In A Reasonably Priced Car. Jeremy, Richard and James drive the latest Audi TT, Alfa Romeo Brera and Mazda RX8 coupés to Scotland, where they each have two minutes to persuade the Scottish National Gallery Of Modern Art's exp... Read all",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,79,U. S. Special,"Feb 11, 2007",9.0,468,"Jeremy, Richard and James head to the United States, where they each have to buy a car in Miami for less than US$1000 and drive it across four states to New Orleans. One of the challenges they set along the way leads to the locals chasing them out of town.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,80,The Everyday Stretch Limo Challenge,"Feb 18, 2007",8.0,226,"The team put the latest Porsche 991 Turbo through its paces. Jeremy finds out why the Mercedes-Benz Brabus SL65 is the most powerful convertible yet. Richard, James and the British Amateur Rocket Society send a Reliant Robin into space on a rocket and turn it into a re-usable shuttle. Simon Pegg is the Star In A Reasonably Priced Car.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,81,Episode #9.5,"Feb 25, 2007",8.2,227,"The team join forces with Railtrack to show what happens when a car that jumps the lights at a railway crossing is crashed into by a train. Jeremy takes the new Lamborghini Murcielago LP640 for a spin. Jeremy, Richard and James put some monster tractors through a series of challenges and use them to try growing their own biofuel crops. Kristin Scott Thomas is the Star... Read all",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,82,Stretch Limos from ordinary cars.,"Mar 4, 2007",8.4,279,"Richard drives a Ford Shelby Mustang GT500. Jeremy, Richard and James each turn a working car into a stretch convertible and use it to take a high-profile celebrity client through London's narrow streets to the Brit Awards.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,83,Top Gear of the Pops,"Mar 16, 2007",7.8,236,"As part of Comic Relief 2007, the boys revived ""Top Of The Pops"" by having performances by Lethal Bizzle, Supergrass, Travis and Mcfly as well as integrating the Top Gear segment with music themes which includes news about upcoming music festivals etc.. In addition, the boys will perform for the very first time (Richard playing the bass guitar, Jeremy on drums and Jam... Read all",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,84,Polar Special,"Jul 25, 2007",9.1,812,"It's the ultimate test of man against machine - or should that be dog against machine - as the Top Gear team set out on one of their most ambitious and arduous challenges ever. Jeremy Clarkson, James May and Richard Hammond take part in an epic land race starting in the town of Resolute, Northern Canada, finishing 450 miles later at the Magnetic North Pole.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,85,The Search for the Greatest Driving Road in the World,"Oct 7, 2007",8.2,240,Reviews the prototype V12 Volkswagon Golf.,tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,86,Amphibious Car Challenge II,"Oct 14, 2007",8.8,301,"The team revisit one of their most ridiculous challenges with the return of the amphibious cars - this time, Jeremy ditches the ""Toyboata"" for a Nissan pickup that he nicknames the ""Nissank"", James revives his Triumph Herald sailboat and Richard modifies another Volkswagen Vanagon, which he nicknames the ""Dampervan"", and they drive their vehicles from Sidcup to Dover ... Read all",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,87,Bugatti Veyron vs. Typhoon Jet Fighter,"Oct 28, 2007",8.4,237,Rolling Stones member Ronnie Wood is the Star In A Reasonably Priced Car. The team test the Lexus LS600's automatic parking system. Jeremy squeezes his body into a Peel P50 and drives it both to and inside the BBC Television Centre building in order to see if it would be practical in daily life. Richard races a Bugatti Veyron against an RAF Eurofighter Typhoon over a ... Read all,tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,88,Botswana Special,"Nov 4, 2007",9.2,596,"Jeremy, James and Richard each buy a used two-wheel drive car for £1500 and drive it for 1,000 miles (1,600 kilometres) across Botswana from the Zimbabwe border across the Makgadikgadi salt plains and through the Okavango Delta to the Namibian border. The Stig's African cousin also makes an appearance.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,89,London Race,"Nov 11, 2007",8.5,244,"In a search for the fastest way to cross London in peak hour from Kew Bridge to the London City Airport, The Stig takes public transport, Richard rides a bike, James drives a Mercedes-Benz GL500 and Jeremy drives a powerboat on the river Thames. Simon Cowell tries to reclaim top spot when he returns as the Star In A Reasonably Priced Car. Richard drives the Aston Mart... Read all",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,90,MotorHome Racing - Alfa Romeo 159 vs Tall Man Across The Humber Estuary,"Nov 18, 2007",7.9,206,"Richard and James compete against some British touring car drivers in a Mobile Motorsport Racing Living Quarters Grand Prix. Jeremy reviews the third generation Honda Civic Type R. Alfa Romeo takes on alpha male when James drives the 159 across the mud-plains of the Humber River against Graham Boanas. Jeremy compares luxury station wagons from BMW and Mercedes-Benz, a... Read all",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,91,"£1,200 British Leyland Cheap-Car Challenge","Nov 25, 2007",8.6,249,"To celebrate British Leyland's 40th anniversary, the team each have to buy a 1970's British made vehicle for £1200 and put them through a series of challenges to prove their staying power and build quality, so Jeremy buys a Rover SD1, Richard a Triumph Dolomite Sprint and James an Austin Princess. Jeremy road tests the Aston Martin DBS.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,92,Renault R25 Formula One Car - Automobile History Investigation - GPS Satellite Self-Controlled BMW 330i,"Dec 2, 2007",8.0,213,"Jeremy and James investigate several old cars in an attempt to find the first car to have the control layout used by many of today's cars. Richard drives the Renault R25 Formula One car around the Stow circuit at Silverstone. James Blunt is the Star In A Reasonably Priced Car, and Formula One driver Lewis Hamilton drives the Suzuki Liana on a lap of the test track.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,93,Britcar 24 Hour Endurance Race - Fiat 500 vs. BMX Riders Through Budapest Race,"Dec 9, 2007",8.7,259,"Jeremy, Richard and James buy an old BMW 330D, have it converted to a race car and use it to compete in the Britcar Silverstone 24 Hour race, bringing in The Stig as a fourth driver to make up for their lack of racing experience. James races some young risk-taking BMX riders through Budapest in a new Fiat 500.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,94,German Performance Saloon Cars - Top Gear Awards 2007,"Dec 23, 2007",8.4,252,"Jeremy, James and Richard take a Mercedes-Benz C63 AMG, an Audi RS4 and a BMW M3 to Spain in their search for the ultimate German V8 super saloon. Richard adds a giant remote control to the G-Wiz electronic car. David Tennant swaps the TARDIS for a more conventional form of transport when he is the Star In A Reasonably Priced Car.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,95,Best of Season 8-9: Part 3,2007,5.5,6,,tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,96,Best of Season 8-9: Part 5,2007,5.3,6,,tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,97,Best of Season 8-9: Part 6,2007,5.3,6,,tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,98,Top Ground Gear Force,"Mar 14, 2008",8.3,269,"As part of Sports Relief 2008, the Top Gear crew tries to revive the TV show ""Ground Force"" and revamp the garden of Olympian legend Sir Steve Redgrave.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,99,Police Car Challenge,"Jun 22, 2008",8.4,244,The boys are trying to solve the fuel crisis since fuel prices gone up. Jeremy reviews the new Ferrari 430 Scuderia. Top Gear Stuntman is introduced. The boys build their own police cars for less than a 1000 pounds.,tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,100,Audi RS6 vs French Skiers Race - TG Stuntman: MG Maestro Cork-Screw Jump,"Jun 29, 2008",7.9,210,"The return of the ""Cool Wall"". Richard road tests the new Audi RS6 and has a race against two skiers. Jeremy road tests the new Mercedes CLK63 AMG Black Edition. Top Gear Stunt man attempts to do a barrel roll stunt. Jeremy road tests two of the worlds most popular road-going rally cars, the new Mitsubishi Lancer Evolution X and the new Subaru Impreza WRX Sti.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,101,"Cheap Car Challenge: Alfa Romeos for £1,000","Jul 6, 2008",8.3,223,"An attempt to prove to their producers that you cannot be a true petrol head until you buy an Alfa Romeo, the boys are each given 1000 pounds to buy one. Jeremy tests the new Bentley Brooklands.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,102,Nissan GT-R vs Japanese Bullet Train Epic Race,"Jul 13, 2008",8.6,265,"It will be another epic race across Japan. James and Richard, traveling on the most reliable public transport in the world, against Jeremy, in the new Nissan GT-R (the super car that set the fastest time around the Nürburgring). Jeremy test the new Alfa Romeo 8C.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,103,Classic Luxury Limousines - Daihatsu Terios Fox Hunting Challenge,"Jul 20, 2008",8.1,213,"Jeremy tests the Nissan GT-R again, but this time on the race track as he had only scratched the surface of what this super car was capable of the last time he drove it. Since car magazines had feature ads that contained old, but classic, cars (worth the same as a Ford Mondeo), Jeremy and James are out to prove that you can buy old classic cars for ""Mondeo money"", sho... Read all",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,104,The British (Top Gear) vs. The Germans (D Motor) Showdown,"Jul 27, 2008",8.4,241,"James road tests cars from Japanese car maker, Mitsuoka. Richard tests the ugliest but fastest supercar, the Gumpert Apollo. The boys went head-to-head with the hosts of the German version of Top Gear.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,105,"£5,000 Lorry Challenge","Nov 2, 2008",8.5,259,"Jeremy road tests the new Porsche 911 GT2 and compares it to the new Lamborghini Gallardo LP560-4. In an attempt to see how hard can it be to be a lorry driver, the presenters were given each 5000 pounds and go out and buy a lorry (big rigs that transport containers) and then they will be given a number of challenges.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,106,Muscle Car Challenge,"Nov 9, 2008",8.5,256,"Jeremy road tests the new Fiat 500 Abarth. The boys went to the U.S to test a new generation of muscle cars while they went on an epic journey from San Fransisco to the Bonneville Salt Flats in Utah. In the road trip, James drive the new Cadillac CTS-V, Jeremy drives the new Chevrolet Corvette ZR1 and Richard drives the new Dodge Challenger.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,107,Tuning Challenge - Finnish Folk Racing - Corvette V-8 Engine Blender-Made Smoothie,"Nov 16, 2008",8.2,221,James goes to Finland to see why the Finns are more suited to motor sports. Richard tests the newest form of transport in Japan. The boys attempt to modify a second-hand car that can go around the Top Gear test track faster than a Mitsubishi Evo X.,tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,108,Economy Race From Basel To Blackpool Illuminations,"Nov 23, 2008",8.6,250,James road tests the new Pagani Zonda F Roadster as he compares it to the Bugatti Veyron (The Top Gear had to wait two years before the Buggati Veyron finally comes to the Top Gear Test Track. The boys are having a fuel economy race from Switzerland to Blackpool England because each of their cars must make it to Blackpool by using only one tank of fuel.,tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,109,Portofino To Saint-Tropez Race - Powerboat Vs. Ferrari Daytona - Best Bus For British City Streets,"Nov 30, 2008",8.0,213,"To celebrate the 40th anniversary of the iconic car for jet-setters on the Riviera, the Ferrari Daytona, Richard drives one in a race against James in a multi-million pound powerboat from Portofino, Italy to St. Tropez, France. Jeremy compares the new BMW M3 saloon to the Lexus IS-F. Richard and some British Touring Car Championship drivers race different types of bus... Read all",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,110,Did The Communists Make A Good Car? - Ford Fiesta With The Royal Marines,"Dec 7, 2008",8.5,235,"Richard road tests two new cars, the Caterham R500 and the Veritas RS3. Jeremy and James find out to see whether cars that are made from Communist Countries are that good. Jeremy road tests the new Ford Fiesta extensively.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,111,50 Years Of British Touring Car Racing - TG Stuntman Takes On Fifth Gear's Caravan Jump Record - Top Gear Awards 2008,"Dec 14, 2008",8.1,212,"Richard celebrates 50 years of British Touring Car Championship. Jeremy road test a brand new electric sports car, The Tesla. James went to Los Angeles to road test the new Honda FCX Clarity. Top Gear Awards 2008.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,112,Vietnam Special,"Dec 28, 2008",9.5,885,The boys headed to Vietnam for epic road trip across the country. Each of them were given 15 million dong (about US$ 1000) to spend on buying some wheels and must make it to the north of Vietnam.,tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,113,Race To The North - Ferrari FXX Lap Time - The Stig Revealed,"Jan 25, 2010",9.0,330,"The boys are having an epic race against each other from London to Edinburgh as they find out what Top Gear would look like 60 years ago. James takes the beautiful Jaguar XK120 sports car, Richard chooses the Vincent Black Shadow motorbike and Jeremy chooses the not-so-old but newly built Tornado steam train which represents Britain's steam trains back in the day. Jer... Read all",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,114,"Perfect £2,500 Car For 17 Year Olds","Feb 1, 2010",8.7,286,"The boys pretend to be 17 year old teenagers as they attempt to buy cars that it is suited for a 17 year old. However, they are only given a budget of 2500 pounds and they have to buy cars that can be bought and insured for less than 2500 pounds. Richard goes to Abu Dhabi to test out the fastest Lamborghini ever made, the Lamborghini Murcielago LP670-4 SV. In addition... Read all",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,115,Cheap And Cheerful Car I - Cheap And Cheerful Car II - Gymkhana Rallying On The Airfield,"Feb 8, 2010",8.3,243,"Jeremy road tests the new Mercedes-Benz SL65 AMG Black. The boys attempt to find cars that are cheap and cheerful during this economic times. Jeremy chooses a Perodua Myvi, James chooses a Chevrolet Aveo and Richard chooses the Proton Satria Neo. But, they found out that these cars are cheap but not cheerful at all. However, the producers think the boys deliberately c... Read all",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,116,Porsche Panamera Vs. The Royal Mail Service Race - Playing British Bulldogs With Live Fire Against The British Army In A Mitsubishi Lancer Evolution VII,"Feb 15, 2010",8.1,225,"Jeremy and Richard road tests two new hot hatchbacks, the Ford Focus RS and the Renault Megane R26R. To find out whether which is faster, a car or a stamp, Richard and James races a stamp from the south end of the British Island to the northern end of the British Island with the new Porsche Panamera. Since British Bulldog has been banned from schools due to its physic... Read all",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,117,"Proof Of Three £1,500 Rear Wheel Drive Coupés Better Than Front Wheel Drive - Clarkson's Inspired Greenhouse Trailer Design To Save The World","Feb 22, 2010",8.5,242,"The boys were given 1500 pounds each and were told to buy a car that is rear-wheel drive. Once they have bought the car of their choice they were told to meet at Calais, France where they will be given a number of challenges. Jeremy road test the new Jaguar XF-R to see whether this as good or even better than the BMW M5.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,118,"Pre-1982 £3,000 Classic Cars For A TSD Rally In Mallorca","Mar 1, 2010",8.5,254,"Jeremy road tests the new BMW Z4 and the Nissan 370Z GT. To find out whether classic cars are more fun than modern cars, the boys were each given 3000 pounds and were told to buy classic cars that are made before 1982. Then, they were told to take their classic cars to Mallorca where they take part in a time trial rally.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,119,Producing Volkswagen Scirocco Adverts,"Mar 8, 2010",8.5,245,Jeremy and James are told to direct a commercial for the new Volkswagen Sirocco TDI. Richard tests the new Vauxhall VXR8 Bathurst edition. Jeremy drives the latest Aston Martin V12 Vantage. The star in the reasonably priced car is Jay Leno.,tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,120,Romanian GT Road Trip To Find The Transfagarasan Highway,"Mar 15, 2010",8.5,318,"The boys went to Romania to find the best driving road in 3 new convertible supercars. Jeremy chooses the Aston Martin DBS Volante, Richard chooses the Ferrari California and James chooses the Lamborghini Gallardo LP560-4 Spyder. James road tests 2 of the most powerful luxury cars from BMW and Mercedes-Benz, the BMW 760Li and the Mercedes-Benz S63 AMG. Eric Bana is th... Read all",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,121,Build An Electric Car Better Than A G-Wiz,"Mar 22, 2010",8.5,275,The boys tried to make their very own electric car. Jeremy road tests the new Audi R8 V10 and compares it to the Chevrolet Corvette ZR-1.,tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,122,Fly An Airship Caravan With A Lamborghini Gallardo LP550-2 Valentino Balboni - Why Lancia Has Made The Greatest Number Of Great Cars,"Mar 29, 2010",8.2,242,"James and Richard tried to solve the caravan problem by making a caravan fly with James piloting it to the campsite while Richard drives the Lamborghini Gallardo Balboni to the same campsite. The winner of the car company that makes the great cars over the years is announced. Jeremy road tests the Hawk HF 3000, a Lancia Stratos kit car. Chris Evans makes a return in t... Read all",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,123,Airport Vehicle Motorsport,"Apr 5, 2010",8.2,242,"Richard attempts to improve airplane travel by having a race with Touring Car Drivers using airport vehicles. Jeremy road tests the BMW X5M and Audi Q7 V12 TDI and compares it to the new Land Rover Range Rover. Guy Ritchie is The Star In A Reasonably Priced Car. Jeremy went to Belfast, Ireland to test the new Renaultsport Twingo 133.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,124,Make An Automotive Art Gallery To Prove Cars Are More Popular Than Traditional Art,"Apr 12, 2010",8.0,235,Jeremy road tests the new Noble M600. The boys tried to make cars as an art by using artwork that is related to motoring. The boys even try to make their own artwork with a car-related theme. Jenson Button is the Star In A Reasonably Priced Car.,tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,125,Bolivia Special,"Apr 19, 2010",9.4,760,"The boys went to Bolivia for a 1000-mile epic journey from the Amazon Rainforest to the Pacific Ocean. For this journey, they have to buy cars that are 4WD (in which the producers recommend) and must be found in the Bolivian second-hand classifieds.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,126,Low-Budget Worldwide Review Of The BMW X6 - James May And Margaret Calvert Reflect On The Evolution Of UK Road Signs - Top Gear Awards 2009,"Apr 25, 2010",8.2,229,"Richard tests the new Lexus LFA. In the news segment, the boys discuss the cars that they are looking forward to in 2010. Jeremy travels around the world to test the BMW X6. James road tests the new Vauxhall Insignia VXR. Seasick Steve is the Star In A Reasonably Priced Car. Top Gear Awards 2009.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,127,"Toyota Hilux Invincible Up An Icelandic Volcano - Farewell To The Former Reasonably Priced Car, The Chevrolet Lacetti - Why Reliant Went Out Of Business - 1994 Reliant Robin","Sep 27, 2010",8.6,303,Jeremy road tests the new Bentley Continental Supersports. James attempts to get close to an active volcano in Iceland using a Toyota Hilux pick-up truck (the same truck that the crew used on the trip to the North Pole). Richard says goodbye to the old Reasonably Priced Car (the Chevrolet Lacetti) by giving it a proper burial. A new Reasonably Priced Car is introduced... Read all,tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,128,"Find A £5,000 Everyday Second-Hand Sports Saloon For Track Days","Oct 4, 2010",8.2,260,"The boys were each given 5000 pounds to buy a track car (which is car that can be use everyday and also can be driven fast around a track). The end result was James bought a Mercedes-Benz 190E 2.3-16 Cosworth, Richard a BMW M3 (E36 Version) and Jeremy purchased a Ford Sierra Sapphire RS Cosworth. Once they have purchase their track cars, they traveled to Germany for a... Read all",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,129,Find The Greatest Four-Door Supercar By Driving Wedding Guests,"Oct 11, 2010",8.2,255,"The boys road tests 3 sports saloons from 3 supercar makers, the Aston Martin Rapide, the Porsche Panamera Turbo and the Maserati Quattroporte GTS. Jeremy has a chat with Formula 1 driver Rubens Barrichello. Richard tests two muscle cars, the new Chevrolet Camaro SS and the Mercedes-Benz E63 AMG. Actor Rupert Grint from the ""Harry Potter"" series is the Star In A Reaso... Read all",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,130,Building Motor Homes,"Oct 18, 2010",9.1,391,"Jeremy tests the new Audi R8 V10 Spyder and compares it to the Porsche 911 Turbo Cabriolet. The boys attempt to create their own camper-van (also know as motor homes) by using a car of their choice and turn it into a camper-van complete with sleeping accommodations, cooking facilities and restrooms. Actor Andy Garcia is the Star In A Reasonably Priced Car.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,131,"Volkswagen Touareg Vs Swedish Snowmobilers - Reach 258mph (415 km/h) In The Bugatti Veyron Super Sport - Commemorating Racing Driver Ayrton Senna, Lewis Hamilton Drives Senna's 1988 F1 Racing Car","Oct 25, 2010",9.0,350,"Richard road tests the new Volkswagen Touareg as well as having race against two snowmobile racers in a customized Volkwagen Touareg (the one used in the Dakar Rally). James tests the new Buggati Veyron Supersport and attempts to take it to its top speed of 258mph. Jeremy documents the life of the legendary racing driver, Ayrton Senna with interviews from racing drive... Read all",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,132,"Old British Roadsters For £5,000","Nov 1, 2010",8.5,275,"Jeremy road tests the car that is replacing the Ferrari F430, the new Ferrari 458 Italia. To prove to the producers that old British sports cars are better than hot hatchbacks, the boys were given 5000 pounds each to buy a British sports car. The end result is Jeremy buying a Jensen-Healey, James a TVR S2 and Richard a Lotus Elan. Once they have purchased their cars, ... Read all",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,133,The Best Of Top Gear: 2010 No.1,"Aug 8, 2010",8.4,161,"Compilation show featuring Jeremy's trip across South Yorkshire in a Robin Reliant, Richard's race against snowmobilers in a Volkswagen Touareg and the introduction of the new reasonably priced car.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,134,The Best Of Top Gear: 2010 No.2,"Aug 15, 2010",8.4,153,"Compilation show featuring Tom Cruise and Cameron Diaz in the reasonably priced car, Rubens Barrichello in the old reasonably priced car, James' trip to the Icelandic volcano in a Toyota Hilux and the boys try to find the best four door supercars.",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
Top Gear,1,135,East Coast Road Trip,"Feb 7, 2011",8.6,264,"The boys are having another road trip on the east coast of the United States in cars of their own choice. James chose the Ferrari 458 Italia, Jeremy a Mercedes-Benz SLS AMG and Richard chose the Porsche 911 GT3 RS. Danny Boyle is The Star In A Reasonably Priced Car",tt1628033,"The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
