tv,season,episode_number,title,airdate,rating,total_votes,episode_desc,encoded_title,show_desc
Adventure Time,1,101,The Hard Easy,"Oct 1, 2012",7.6,1300,A tribe of swamp creatures ask Finn and Jake to save them from a Mega Frog.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,102,Reign of Gunters,"Oct 8, 2012",8.0,1300,"While the Ice King is away, his sidekick Gunther the penguin uses a magic amulet to conquer the countryside and attack the Candy Kingdom.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,103,I Remember You,"Oct 15, 2012",9.6,2400,The Ice King asks Marcelline the Vampire Queen to help him write a song.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,104,The Lich,"Oct 22, 2012",9.2,1600,Finn has an unclear premonition involving The Lich and sets out to stop the undead creature.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,105,Jake the Dog,"Nov 12, 2012",9.4,1700,Following the unexpected consequences of Finn's cosmic wish it's up to the Jake -- and his short attention span -- to set things right.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,106,Finn the Human,"Nov 12, 2012",9.1,1600,Finn's wish to stop the evil Lich has massive cosmic consequences.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,107,Five More Short Graybles,"Nov 19, 2012",7.5,1300,Five more short stories with one connecting theme.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,108,Up a Tree,"Nov 26, 2012",7.7,1300,"Having been magical shrunk to the size of a forest animal, Finn takes up a quest to climb a tree and retrieve his lost flying disc.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,109,All the Little People,"Dec 3, 2012",8.6,1400,"Finn receives a mysterious bag that contains what appears to be living toys of everyone he knows, which playing with has unexpected results.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,110,Jake the Dad,"Jan 7, 2013",8.3,1400,Lady gives birth to a litter of puppies and Jake becomes an eager but frantic father.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,111,Davey,"Jan 14, 2013",7.6,1300,"Finn becomes Davey, an alter-ego, everyman in order to escape the attention of fame and becomes consumed by his new identity.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,112,Mystery Dungeon,"Jan 21, 2013",8.3,1300,"Ice King, Neptr, Tree Trunks, Shelby and Lemongrab wake up in a dungeon and must work together to escape.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,113,All Your Fault,"Jan 28, 2013",8.2,1300,Lemongrab sends a distress message to the Candy Kingdom which Finn and Jake respond to.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,114,Little Dude,"Feb 4, 2013",7.4,1300,Finn's hat comes to life.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,115,Bad Little Boy,"Feb 18, 2013",8.2,1500,A return to the gender-swapped world with Fionna and Cake and Marshall Lee the Vampire King.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,116,Vault of Bones,"Feb 25, 2013",8.1,1300,Finn and Flame Princess explore a dungeon together.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,117,The Great Bird Man,"Mar 4, 2013",7.6,1300,"Finn and Jake get lost in the badlands and are saved by Xergiok, ex-Goblin King who now lives in a cave. A look at what Ice King and Marceline were like 996 years ago.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,118,Simon & Marcy,"Mar 25, 2013",9.6,2300,"Marceline tells Finn and Jake about her and Ice King's past, 996 years ago.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,119,A Glitch Is a Glitch,"Apr 1, 2013",8.1,1400,"Ice King creates a computer virus to delete everybody except him and Princess Bubblegum. Stuck inside the treehouse during a sword storm, Jake builds a pillow fort while Finn goes to a different world.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,120,Puhoy,"Apr 8, 2013",9.1,1600,"Depressed by his feelings with Flame Princess, Finn enters a pillow fort where he enters a new world and makes a new life for himself.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,121,BMO Lost,"Apr 15, 2013",8.2,1400,BMO gets snatched away by a giant eagle and must find his way home.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,122,Princess Potluck,"Apr 22, 2013",7.5,1300,Ice King does everything possible to ruin a princess potluck he believes he didn't get invited to.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,123,James Baxter the Horse,"May 6, 2013",7.8,1300,Finn and Jake meet a horse with the power to make sad people happy.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,124,Shh!,"May 13, 2013",8.1,1300,Finn and Jake hold a contest to see who can last longer without talking.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,125,The Suitor,"May 20, 2013",7.6,1300,Peppermint Butler thinks Princess Bubblegum is spending too much time in her lab and decides she needs a suitor.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,126,"The Party's Over, Isla de Señorita","May 27, 2013",7.7,1300,"After becoming tired of always losing to Finn and Jake and failing to win Princess Bubblegum's love, Ice King decides to throw in the towel.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,127,One Last Job,"Jun 10, 2013",8.0,1300,"Jake Jr. gets mixed up with some bad eggs, and Jake reunites with his old gang to save her.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,128,Another Five More Short Graybles,"Jun 17, 2013",7.5,1300,"Five short stories, some involving Finn and Jake building a time machine.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,129,Candy Streets,"Jun 24, 2013",7.6,1200,Lumpy Space Princess is robbed and faints before she can tell Finn and Jake who robbed her.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,130,"Wizards Only, Fools","Jul 1, 2013",7.9,1300,Princess Bubblegum believes magic is nothing but a bunch of hooey until Starchy gets sick.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,131,Jakesuit,"Jul 15, 2013",7.9,1300,Jake is sick and tired of Finn using his body as a suit of armor.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,132,Be More,"Jul 22, 2013",8.8,1400,Finn and Jake disguise themselves as MOs in order to infiltrate the MO factory.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,133,Sky Witch,"Jul 29, 2013",8.3,1300,Princess Bubblegum and Marceline team up to reclaim lost property.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,134,Frost & Fire,"Aug 5, 2013",8.0,1300,"After Flame Princess battles Ice King, Finn has an exciting dream.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,135,Too Old,"Aug 12, 2013",7.9,1300,"Finn and Princess Bubblegum discover a talented lemon citizen named Lemonhope while on a diplomatic trip to Castle Lemongrab; also, something strange is happening to the Earls of Lemongrab, leading to their society crumbling.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,136,Earth & Water,"Sep 2, 2013",7.9,1200,Princess Bubblegum subjects Flame Princess to a series of tests to gauge Fire Princess' fiery tendencies.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,137,Time Sandwich,"Sep 9, 2013",8.5,1300,Jake crafts the most delicious sandwich ever.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,138,The Vault,"Sep 16, 2013",8.8,1400,Jake and BMO help Finn tap into his repressed memories to uncover a secret past.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,139,Love Games,"Sep 23, 2013",6.8,1300,Slime Princess needs a husband or else she'll lose the Slime Kingdom to her obnoxious sister.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,140,Dungeon Train,"Sep 30, 2013",8.2,1300,Finn and Jake discover a train where every car is a dungeon filled with a new foe for Finn to fight.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,141,Box Prince,"Oct 7, 2013",7.0,1300,Finn meets the Box Prince (a cat with a box on its back) and discovers the Box Kingdom has been taken over by an impostor.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,142,Red Starved,"Oct 14, 2013",7.7,1200,"Finn, Jake and Marceline become trapped underground. Starving for anything red Marceline begins to loose control and turns her eyes to Finn and Jake's blood.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,143,We Fixed a Truck,"Oct 21, 2013",7.8,1200,Finn and Jake find a broken down pickup truck and enlist the help of BMO and Banana Man to fix it.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,144,Play Date,"Nov 4, 2013",7.5,1200,"Sick and tired of babysitting Ice King while the Ice Kingdom is being rebuilt, Finn and Jake call up an old friend to hang out with their annoying houseguest: Abracadaniel. But when Ice King and his new BFF accidentally unleash the demon Kee-Oth, Finn and Jake have to clean up their mess.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,145,The Pit,"Nov 18, 2013",7.9,1200,"Kee-Oth the Blood Demon has kidnapped Jake, taken him back to his dimension and thrown him in a pit. If Finn wants to rescue his friend, he's going to need Lady Rainicorn's help... and a videotape that will reveal how to open the portal to Kee-Oth's messed-up dimension.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,146,James,"Nov 25, 2013",7.8,1200,"Finn and Jake accompany Princess Bubblegum on her study of the Desert of Wonders. However, they are soon attacked by goo monsters, and Finn and Jake think that Bubblegum's robot helper James is to blame.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,147,Root Beer Guy,"Dec 2, 2013",8.5,1300,"Root beer guy must put aside his common everyday life to search for the truth behind the murders, lies, and deceit in the Candy Kingdom.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,148,Apple Wedding,"Jan 13, 2014",7.3,1200,Tree Trunks and Mr. Pig are getting married.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,149,Blade of Grass,"Jan 20, 2014",8.7,1300,Finn gets a new sword.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,150,Rattleballs,"Jan 27, 2014",8.5,1300,Finn meets an old robot in the junkyard who promises to make Finn into a master swordsman.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,151,The Red Throne,"Feb 10, 2014",7.8,1200,The Fire King and Don John the Flame Lord take over the Fire Kingdom. Now Flame Princess must use Finn's and Cinnamon Bun's help to get it back.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,152,Betty,"Feb 24, 2014",9.1,1400,"The Ice King loses his powers, reverts to his old human-self, and begins to wither away due to being over a thousand years old.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,153,Bad Timing,"Mar 3, 2014",7.7,1200,Bubblegum Princess invents a time travel sphere that Lumpy Space Princess wants for solving her relationship problems.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,154,Lemonhope Part One,"Mar 10, 2014",8.2,1300,Young Lemonhope leaves the candy kingdom after a deep desire to be free of all responsibilities grips him. So he ventures out on his own with nothing more than a lute and hope to find freedom.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,155,Lemonhope Part Two,"Mar 10, 2014",8.8,1400,Lemonhope meets an adventurer who teaches him true freedom. But even with his new life of freedom he is plagued with dreams of his lemon kingdom and his family being imprisoned.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,156,Billy's Bucket List,"Mar 17, 2014",8.8,1300,"Finn meets Billy's ex-girlfriend, Canyon, who finds Billy's bucket list. Finn vows to complete it for his late hero.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,157,Wake Up,"Apr 21, 2014",9.3,1500,Finn tracks down who he believes is his father.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,158,Escape from the Citadel,"Apr 21, 2014",9.4,1600,"Finn finds his long-lost father after following the Lich to the Citadel. As it turns out, maybe this wasn't such a good idea?",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,159,James II,"Apr 28, 2014",7.5,1200,"'James', Finn & Jake, and Princess Bubblegum discover that James has been cloned 25 times, and that the original zombie James is returning - and not in a good way.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,160,The Tower,"May 5, 2014",8.6,1300,Finn decides to build a tower to space.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,161,Sad Face,"May 12, 2014",6.9,1300,"Once a month, while Finn and Jake are asleep, Jake's tail comes to life. It travels to a little circus in the forest, where it is known as Blue Nose the sad faced clown. But Blue Nose and the ringmaster come to a disagreement regarding the treatment of the ""beast"" Goralina.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,162,Breezy,"Jun 5, 2014",7.7,1300,"In an attempt to help his wilting arm-flower, Finn begins a search for smooches with the help of a friendly bee named Breezy.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,163,Food Chain,"Jun 12, 2014",8.2,1500,Finn and Jake learn how the food chain works with a little help from Magic Man.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,164,Furniture & Meat,"Jun 19, 2014",7.5,1200,Finn and Jake spend all their money.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,165,The Prince Who Wanted Everything,"Jun 26, 2014",7.0,1200,"Back to the Fiona and Cake universe when LSP wants the Ice King to tell (her) version of Lumpy Space Prince's life, but she has an ulterior motive.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,166,Something Big,"Jul 3, 2014",8.3,1200,The Sky Witch attacks the Candy Kingdom.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,167,Little Brother,"Jul 10, 2014",8.2,1300,Shelby gains a little brother who sets off to battle.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,168,Ocarina,"Jul 17, 2014",7.9,1200,Kim Kil Whan wants to teach his dad Jake responsibility.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,169,"Thanks for the Crabapples, Giuseppe!","Jul 24, 2014",7.9,1200,Ice King goes on a spiritual journey.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,170,Princess Day,"Jul 31, 2014",7.3,1200,Marceline and Lumpy Space Princess cause chaos at the Breakfast Kingdom.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,171,Nemesis,"Aug 7, 2014",7.9,1200,A crusader against the dark arts seeks to banish Peppermint Butler.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,172,Joshua & Margaret Investigations,"Aug 14, 2014",8.6,1300,Jake tells the story of his and his brother Jermaine's' births.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,173,Ghost Fly,"Oct 28, 2014",7.8,1200,"Jake kills a fly that gets into his soup. However, he and Finn must get creative when the fly returns as a powerful ghost to haunt them.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,174,Everything's Jake,"Nov 24, 2014",8.2,1200,Jake is transported to a different world.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,175,Is That You?,"Nov 25, 2014",9.3,1500,"After the death of Prismo, Finn and Jake do a funeral ritual. But when Jake eats the last pickle of the jar of pickles that Prismo made for him, he is transported to Prismo's lair. Will Finn be able to save him?",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,176,Jake the Brick,"Nov 26, 2014",8.9,1400,Jake is conducting an experiment of being a brick in a brick-shack.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,177,Dentist,"Nov 28, 2014",7.8,1200,"Finn has a toothache, so he has to go to the dentist.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,178,The Cooler,"Dec 4, 2014",8.1,1200,Flame Princess asks Princess Bubblegum for help when her city is cooled down.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,179,The Pajama War,"Jan 8, 2015",8.3,1200,A slumber party is being held in the Candy Kingdom and Finn and Princess Bubblegum are sent to 7 minutes in Heaven.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,180,Evergreen,"Jan 15, 2015",9.0,1400,"Set in the Prehistoric Era, Evergreen and his apprentice Gunter have to stop a meteor heading towards Earth.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,181,Astral Plane,"Jan 22, 2015",9.0,1300,"Finn and Jake go camping in the woods. When they go to sleep, Finn has an out-of-body experience and visits other creatures all around Ooo while he slowly ascends to space.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,182,Gold Stars,"Jan 29, 2015",8.1,1200,"During his first day of school, Sweet Pea is approached by the King of OOO and his companion, Toronto, who lure him into dancing in public.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,183,The Visitor,"Feb 5, 2015",8.0,1200,Finn's dream about following a comet to its crash site reunites him with an old friend.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,184,The Mountain,"Feb 12, 2015",7.9,1200,"Feeling unfulfilled, both Lemongrab and Finn take an introspective journey into the Mountain of Matthew. Inside, they are faced with their desires, their fears and themselves, and must make a pivotal choice.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,185,Dark Purple,"Feb 19, 2015",7.7,1200,Susan Strong and her allies infiltrate the mysterious Super Porp factory.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,186,The Diary,"Feb 26, 2015",8.0,1200,"Jake's son T.V. discovers a mysterious diary in the dried-up moat of the Candy Kingdom, and becomes obsessed with finding out more about the writer known only as ""B.P.""",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,187,Walnuts & Rain,"Mar 5, 2015",8.1,1200,Finn & Jake stumble into two different holes and meet two different fates.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,188,Friends Forever,"Apr 16, 2015",7.1,1200,The Ice King struggles with the consequences of making new friends.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,189,Jermaine,"Apr 23, 2015",8.3,1200,Jake meets his brother Jermaine in a dream and decides to visit him in the real world.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,190,Chips & Ice Cream,"Apr 30, 2015",6.7,1200,BMO'S favorite artists find a new home in the treehouse.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,191,Graybles 1000+,"May 7, 2015",8.4,1200,Cuber returns for the telling of another installment of the Graybles.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,192,Hoots,"May 14, 2015",8.3,1200,A charismatic stranger in Finn's dream leads Cosmic Owl to shirk his duties.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,193,Water Park Prank,"May 21, 2015",5.1,1400,Finn and Jake enjoy a day at the water park.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,194,You Forgot Your Floaties,"Jun 1, 2015",8.6,1200,Finn and Jake storm Magic Man's house to rescue his new apprentice.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,195,Be Sweet,"Jun 2, 2015",7.3,1200,A fed up Lumpy Space Princess leaves the woods for a glamorous career in babysitting.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,196,Orgalorg,"Jun 3, 2015",8.8,1200,Gunther experiences strange visions following a walrus race accident.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,197,On the Lam,"Jun 4, 2015",7.5,1100,"Finn's father, Martin the Human, fights for freedom on a new planet.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,198,Hot Diggity Doom,"Jun 5, 2015",8.3,1200,Princess Bubblegum's attention is diverted by a mysterious presence in the sky.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,199,The Comet,"Jun 5, 2015",9.1,1400,"Finn, Jake, and Orgalorg converge with the comet and meet their destiny.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,200,All's Well That Rats Swell,"Jul 6, 2015",6.8,869,BMO discovers a rogue rat in the tree house's flour and attempts to drive off the creature.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,201,Have You Seen the Muffin Mess,"Aug 3, 2015",6.9,863,Jake and Finn assist Princess Bubblegum in attempting to stop a muffin-based plague.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,202,"Sow, Do You Like Them Apples","Oct 1, 2015",6.7,862,Ice King and Marceline are hungry for a snack.,tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
Adventure Time,1,203,The Gift That Reaps Giving,"Nov 1, 2015",6.9,857,"Death tries to make a mixtape for his girlfriend, Life.",tt1305826,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future."
